Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/07/01 00:01:34,233.7,229.8,50.0,18,81.0,34.0,---,---
2024/07/01 00:06:36,233.6,229.7,50.0,18,81.0,33.9,---,---
2024/07/01 00:11:36,233.6,229.9,50.0,13,80.9,34.1,---,---
2024/07/01 00:16:36,231.5,230.3,50.0,18,81.0,34.1,---,---
2024/07/01 00:21:36,231.4,229.1,50.0,18,80.9,34.1,---,---
2024/07/01 00:26:36,231.4,229.6,50.0,18,81.0,34.1,---,---
2024/07/01 00:31:36,231.6,229.6,50.0,17,81.1,34.1,---,---
2024/07/01 00:36:36,232.1,229.8,50.0,18,81.0,34.1,---,---
2024/07/01 00:41:37,231.2,230.0,50.0,18,81.0,34.1,---,---
2024/07/01 00:46:37,232.1,230.1,50.0,17,80.9,34.0,---,---
2024/07/01 00:51:37,232.2,229.5,50.0,17,81.1,34.0,---,---
2024/07/01 00:56:37,232.5,230.3,50.0,18,80.9,34.1,---,---
2024/07/01 01:01:37,231.6,229.7,50.0,18,81.0,34.1,---,---
2024/07/01 01:06:37,231.7,229.4,50.0,18,80.9,34.1,---,---
2024/07/01 01:11:38,232.9,229.6,50.0,17,80.9,34.2,---,---
2024/07/01 01:16:39,231.9,229.7,50.0,18,80.9,34.2,---,---
2024/07/01 01:21:38,232.5,230.1,50.0,18,80.9,34.2,---,---
2024/07/01 01:26:39,232.8,229.6,50.0,18,80.9,34.4,---,---
2024/07/01 01:31:40,231.9,230.0,49.9,18,80.9,34.4,---,---
2024/07/01 01:36:42,232.6,229.6,49.9,18,80.9,34.5,---,---
2024/07/01 01:41:44,232.1,229.7,49.9,18,80.9,34.5,---,---
2024/07/01 01:46:44,232.3,229.7,49.9,18,80.9,34.5,---,---
2024/07/01 01:51:44,232.9,229.7,49.9,18,80.9,34.5,---,---
2024/07/01 01:56:44,232.3,229.5,50.0,18,80.9,34.5,---,---
2024/07/01 02:01:44,233.7,230.0,49.9,17,80.9,34.5,---,---
2024/07/01 02:06:44,233.3,230.2,49.9,17,80.9,34.5,---,---
2024/07/01 02:11:45,233.1,229.7,49.9,18,80.9,34.5,---,---
2024/07/01 02:16:47,233.5,229.5,50.0,18,80.9,34.7,---,---
2024/07/01 02:21:49,233.2,229.9,50.0,17,80.9,34.7,---,---
2024/07/01 02:26:49,233.3,229.9,49.9,18,80.9,34.5,---,---
2024/07/01 02:31:49,233.1,229.7,50.0,18,80.9,34.7,---,---
2024/07/01 02:36:49,232.5,229.7,49.9,18,80.9,34.7,---,---
2024/07/01 02:41:49,233.0,229.9,49.9,18,80.9,34.7,---,---
2024/07/01 02:46:48,232.9,229.8,50.0,17,80.9,34.7,---,---
2024/07/01 02:51:48,233.5,230.1,50.0,18,80.9,34.7,---,---
2024/07/01 02:56:50,233.0,230.2,50.0,18,80.9,34.7,---,---
2024/07/01 03:01:50,232.5,229.4,50.0,18,80.9,34.7,---,---
2024/07/01 03:06:52,232.3,230.0,49.9,18,80.9,34.7,---,---
2024/07/01 03:11:53,232.7,230.0,49.9,17,80.9,34.7,---,---
2024/07/01 03:16:53,233.5,230.0,50.0,18,80.9,34.5,---,---
2024/07/01 03:21:54,232.5,229.6,49.9,18,80.9,34.7,---,---
2024/07/01 03:26:54,232.4,229.6,50.0,18,80.9,34.4,---,---
2024/07/01 03:31:54,233.8,229.8,50.0,18,80.9,34.4,---,---
2024/07/01 03:36:54,233.6,230.3,50.0,18,80.9,34.4,---,---
2024/07/01 03:41:54,234.0,230.3,50.0,18,80.9,34.4,---,---
2024/07/01 03:46:53,234.2,230.2,50.0,17,80.9,34.4,---,---
2024/07/01 03:51:55,231.1,229.6,50.0,18,80.9,34.4,---,---
2024/07/01 03:56:55,230.7,229.7,50.0,18,80.9,34.4,---,---
2024/07/01 04:01:57,231.6,229.6,50.0,18,80.9,34.4,---,---
2024/07/01 04:06:57,232.0,229.8,49.9,18,80.9,34.4,---,---
2024/07/01 04:11:57,231.1,229.9,50.0,18,80.9,34.4,---,---
2024/07/01 04:16:57,230.6,228.9,50.0,18,81.1,34.2,---,---
2024/07/01 04:21:57,230.7,229.7,50.0,17,80.9,34.2,---,---
2024/07/01 04:26:57,232.0,230.0,50.1,17,80.9,34.1,---,---
2024/07/01 04:31:57,232.6,230.0,50.0,18,81.0,34.0,---,---
2024/07/01 04:36:56,231.4,229.9,50.0,18,80.9,34.1,---,---
2024/07/01 04:41:56,231.4,229.6,50.0,17,81.0,34.1,---,---
2024/07/01 04:46:58,230.5,229.6,50.0,18,80.9,34.1,---,---
2024/07/01 04:51:58,230.9,229.4,50.0,18,80.9,34.0,---,---
2024/07/01 04:56:58,231.0,229.9,50.0,18,81.1,33.9,---,---
2024/07/01 05:01:58,231.5,229.8,50.1,18,80.9,33.8,---,---
2024/07/01 05:06:58,230.3,229.7,50.1,18,80.9,33.6,---,---
2024/07/01 05:11:58,230.1,229.8,50.0,17,80.9,33.8,---,---
2024/07/01 05:16:59,230.4,229.7,50.0,18,81.0,33.6,---,---
2024/07/01 05:21:59,229.4,230.1,50.0,18,81.0,33.6,---,---
2024/07/01 05:26:59,229.5,229.5,50.0,18,81.0,33.4,---,---
2024/07/01 05:31:59,229.0,229.3,49.9,18,80.9,33.4,---,---
2024/07/01 05:37:01,234.0,230.2,50.0,18,81.1,33.3,---,---
2024/07/01 05:42:02,233.6,229.6,50.0,17,81.1,33.1,---,---
2024/07/01 05:47:02,233.4,229.7,49.9,18,81.1,33.0,---,---
2024/07/01 05:52:02,232.8,229.9,49.9,18,81.1,32.7,---,---
2024/07/01 05:57:01,232.9,230.0,50.0,18,81.2,32.7,---,---
2024/07/01 06:02:03,233.6,229.5,50.0,18,81.1,32.5,---,---
2024/07/01 06:07:03,234.6,229.8,49.9,18,81.1,32.5,---,---
2024/07/01 06:12:03,232.9,229.9,49.9,17,81.1,32.5,---,---
2024/07/01 06:17:03,232.3,229.3,50.0,19,81.1,32.5,---,---
2024/07/01 06:22:03,231.1,229.1,49.9,18,81.2,32.5,---,---
2024/07/01 06:27:03,232.0,229.1,50.0,18,81.1,32.3,---,---
2024/07/01 06:32:03,231.4,229.9,50.0,17,81.2,32.2,---,---
2024/07/01 06:37:02,232.5,229.6,50.0,17,81.2,32.3,---,---
2024/07/01 06:42:04,232.6,229.7,50.0,18,81.2,32.2,---,---
2024/07/01 06:47:04,231.7,229.2,50.0,17,81.2,32.2,---,---
2024/07/01 06:52:04,231.9,230.0,50.0,18,81.2,32.3,---,---
2024/07/01 06:57:04,234.7,229.7,50.0,18,81.3,32.5,---,---
2024/07/01 07:02:04,234.3,229.7,50.0,18,81.1,32.8,---,---
2024/07/01 07:07:04,234.4,229.8,50.0,18,81.1,32.8,---,---
2024/07/01 07:12:04,233.9,229.9,50.0,18,81.1,32.7,---,---
2024/07/01 07:17:03,233.3,229.7,49.9,18,81.1,33.0,---,---
2024/07/01 07:22:04,233.4,230.1,50.0,17,81.1,33.1,---,---
2024/07/01 07:27:05,233.0,229.9,50.0,18,81.0,33.4,---,---
2024/07/01 07:32:06,232.5,229.8,50.1,18,80.9,33.6,---,---
2024/07/01 07:37:06,232.5,229.5,50.0,18,81.1,34.0,---,---
2024/07/01 07:42:07,231.2,229.9,50.0,19,81.1,33.9,---,---
