Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/24 00:03:31,231.8,229.4,49.9,18,80.8,35.6,---,---
2024/06/24 00:08:31,231.2,229.9,50.0,17,80.8,35.6,---,---
2024/06/24 00:13:31,233.2,229.7,50.0,12,80.8,35.3,---,---
2024/06/24 00:18:30,231.5,229.8,50.0,17,80.8,35.3,---,---
2024/06/24 00:23:32,232.1,229.3,50.0,17,80.9,35.3,---,---
2024/06/24 00:28:32,231.4,229.7,50.0,18,80.8,35.3,---,---
2024/06/24 00:33:34,231.9,229.9,50.0,18,80.9,35.3,---,---
2024/06/24 00:38:36,232.2,229.8,50.0,18,80.9,35.3,---,---
2024/06/24 00:43:36,232.0,229.4,50.0,18,80.9,35.3,---,---
2024/06/24 00:48:36,232.7,230.1,50.0,18,80.9,35.3,---,---
2024/06/24 00:53:36,233.0,229.9,50.0,18,80.9,35.3,---,---
2024/06/24 00:58:37,232.7,229.9,50.1,18,80.9,35.3,---,---
2024/06/24 01:03:39,232.9,229.8,50.1,18,80.8,35.3,---,---
2024/06/24 01:08:39,232.8,229.6,50.0,18,80.9,35.3,---,---
2024/06/24 01:13:39,232.1,230.0,50.0,17,80.8,35.3,---,---
2024/06/24 01:18:38,231.4,229.8,50.0,18,80.9,35.3,---,---
2024/06/24 01:23:40,232.4,230.1,50.0,17,80.8,35.3,---,---
2024/06/24 01:28:40,231.9,229.2,50.0,18,80.9,35.3,---,---
2024/06/24 01:33:40,232.4,229.8,50.0,18,80.9,35.1,---,---
2024/06/24 01:38:41,233.1,229.7,50.0,17,80.9,35.0,---,---
2024/06/24 01:43:41,232.8,229.3,49.9,18,80.9,34.8,---,---
2024/06/24 01:48:43,233.1,229.9,50.0,18,80.9,34.8,---,---
2024/06/24 01:53:42,232.5,229.7,50.0,18,80.9,34.7,---,---
2024/06/24 01:58:43,233.0,229.6,50.0,18,80.9,34.7,---,---
2024/06/24 02:03:42,233.0,229.5,49.9,18,80.9,34.4,---,---
2024/06/24 02:08:44,232.4,229.4,50.0,17,80.9,34.2,---,---
2024/06/24 02:13:46,231.9,229.5,50.0,18,80.9,34.2,---,---
2024/06/24 02:18:46,231.9,230.1,50.0,17,81.0,34.1,---,---
2024/06/24 02:23:45,232.0,230.2,50.0,18,81.0,34.1,---,---
2024/06/24 02:28:47,232.7,230.0,50.0,17,80.9,34.1,---,---
2024/06/24 02:33:49,231.5,229.6,49.9,17,81.0,34.1,---,---
2024/06/24 02:38:49,232.2,230.0,49.9,17,81.1,34.0,---,---
2024/06/24 02:43:49,232.7,230.0,50.0,18,81.0,33.9,---,---
2024/06/24 02:48:48,231.1,230.0,50.0,18,80.9,33.9,---,---
