Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/07/02 03:23:20,229.1,229.7,50.0,17,81.0,33.6,---,---
2024/07/02 03:28:19,230.1,229.4,50.0,18,80.9,33.6,---,---
2024/07/02 03:33:21,229.8,230.0,50.0,18,81.0,33.6,---,---
2024/07/02 03:38:21,229.6,230.1,50.0,18,80.9,33.6,---,---
2024/07/02 03:43:21,229.3,229.5,50.0,17,81.0,33.6,---,---
2024/07/02 03:48:22,229.7,229.9,50.0,18,80.9,33.6,---,---
2024/07/02 03:53:22,230.5,229.8,50.0,17,81.1,33.6,---,---
2024/07/02 03:58:22,229.9,229.9,50.0,17,81.0,33.6,---,---
2024/07/02 04:03:22,230.0,229.5,50.0,18,80.9,33.6,---,---
2024/07/02 04:08:22,230.1,229.6,50.0,18,80.9,33.4,---,---
2024/07/02 04:13:22,230.2,229.8,50.0,18,80.9,33.4,---,---
2024/07/02 04:18:21,230.0,229.8,50.0,18,80.9,33.4,---,---
2024/07/02 04:23:22,229.6,229.7,49.9,17,81.0,33.4,---,---
2024/07/02 04:28:23,229.6,230.6,50.0,18,81.1,33.3,---,---
2024/07/02 04:33:23,228.4,229.7,50.0,18,81.1,33.3,---,---
2024/07/02 04:38:23,229.5,230.1,50.0,17,81.1,33.3,---,---
2024/07/02 04:43:23,229.2,230.2,50.0,18,81.1,33.3,---,---
2024/07/02 04:48:23,229.1,229.8,49.9,18,81.0,33.4,---,---
2024/07/02 04:53:24,228.5,229.6,50.0,18,81.0,33.4,---,---
2024/07/02 04:58:26,229.8,229.7,50.0,18,80.9,33.4,---,---
2024/07/02 05:03:26,230.9,230.0,49.9,18,81.1,33.6,---,---
2024/07/02 05:08:26,230.4,228.9,49.9,17,81.0,33.6,---,---
2024/07/02 05:13:25,229.7,229.8,49.9,18,81.1,33.6,---,---
2024/07/02 05:18:25,229.7,230.1,49.9,17,81.0,33.6,---,---
2024/07/02 05:23:27,229.2,230.2,49.9,18,80.9,33.6,---,---
2024/07/02 05:28:27,228.8,230.0,49.9,18,80.9,33.8,---,---
2024/07/02 05:33:27,232.1,229.5,49.9,17,80.9,33.8,---,---
2024/07/02 05:38:26,230.6,229.5,49.9,18,80.9,33.6,---,---
2024/07/02 05:43:28,231.6,229.8,49.9,18,81.0,33.8,---,---
2024/07/02 05:48:28,231.1,229.8,49.9,18,80.9,33.9,---,---
2024/07/02 05:53:30,231.8,229.9,50.0,18,80.9,33.9,---,---
2024/07/02 05:58:30,231.9,230.0,50.0,18,80.9,33.9,---,---
2024/07/02 06:03:30,231.2,230.1,49.9,18,80.9,34.1,---,---
2024/07/02 06:08:30,232.4,230.0,49.9,18,80.9,34.1,---,---
2024/07/02 06:13:30,232.2,229.4,50.0,18,80.9,34.1,---,---
2024/07/02 06:18:31,231.1,230.0,50.0,17,80.9,34.2,---,---
2024/07/02 06:23:31,230.8,229.8,49.9,17,80.9,34.4,---,---
2024/07/02 06:28:31,230.6,229.9,49.9,18,80.9,34.4,---,---
2024/07/02 06:33:31,229.2,229.3,49.9,18,80.9,34.4,---,---
2024/07/02 06:38:31,230.6,230.0,49.9,17,80.9,34.4,---,---
2024/07/02 06:43:31,231.2,229.4,50.0,18,80.9,34.4,---,---
2024/07/02 06:48:31,231.2,229.5,49.9,18,80.9,34.4,---,---
2024/07/02 06:53:31,231.1,229.3,50.0,18,80.9,34.4,---,---
2024/07/02 06:58:32,231.8,229.0,50.0,17,80.9,34.4,---,---
2024/07/02 07:03:34,231.8,230.0,50.0,18,80.9,34.4,---,---
2024/07/02 07:08:34,231.3,230.1,50.0,18,80.9,34.2,---,---
2024/07/02 07:13:34,230.6,229.6,50.0,17,81.0,34.1,---,---
2024/07/02 07:18:34,228.7,229.9,49.9,19,81.0,34.1,---,---
2024/07/02 07:23:33,231.2,230.0,50.0,19,80.9,34.1,---,---
2024/07/02 07:28:35,232.5,229.8,50.0,17,80.9,33.6,---,---
2024/07/02 07:33:35,233.9,230.0,49.9,18,80.9,33.4,---,---
2024/07/02 07:38:35,233.3,230.0,50.0,18,81.0,33.4,---,---
2024/07/02 07:43:35,232.7,229.8,50.0,17,81.1,32.5,---,---
2024/07/02 07:48:35,232.0,229.7,50.0,17,81.2,32.2,---,---
2024/07/02 07:53:36,231.9,229.2,50.0,18,81.2,32.0,---,---
2024/07/02 07:58:36,232.3,229.5,50.0,19,81.2,31.8,---,---
2024/07/02 08:03:36,232.0,229.4,50.0,17,81.2,31.8,---,---
2024/07/02 08:08:36,231.6,229.6,50.0,18,81.2,31.8,---,---
2024/07/02 08:13:37,230.9,229.7,50.0,17,81.3,31.7,---,---
2024/07/02 08:18:37,230.7,229.6,50.0,17,81.3,31.0,---,---
2024/07/02 08:23:37,231.3,229.6,50.0,17,81.4,30.7,---,---
2024/07/02 08:28:37,231.7,230.0,50.0,18,81.3,30.8,---,---
2024/07/02 08:33:37,232.0,230.2,50.0,18,81.3,30.7,---,---
2024/07/02 08:38:38,229.4,229.7,50.0,18,81.4,30.7,---,---
2024/07/02 08:43:38,231.5,229.8,50.1,19,81.5,30.5,---,---
2024/07/02 08:48:38,232.7,229.7,50.0,18,81.5,29.4,---,---
2024/07/02 08:53:40,233.2,229.9,50.1,17,81.6,28.5,---,---
2024/07/02 08:58:40,233.0,229.7,50.1,18,81.6,27.9,---,---
2024/07/02 09:03:40,232.8,229.7,49.9,17,81.7,27.7,---,---
2024/07/02 09:08:40,231.8,229.4,49.9,17,81.8,27.6,---,---
2024/07/02 09:13:40,231.8,229.5,49.9,18,81.7,27.6,---,---
2024/07/02 09:18:39,231.8,229.4,49.9,18,81.8,27.6,---,---
2024/07/02 09:23:39,233.2,229.6,50.0,18,81.7,27.5,---,---
2024/07/02 09:28:41,233.5,229.3,49.9,17,81.7,27.3,---,---
2024/07/02 09:33:42,234.9,229.7,49.9,17,81.8,27.3,---,---
2024/07/02 09:38:43,232.5,229.6,50.0,18,81.7,27.5,---,---
2024/07/02 09:43:43,234.6,230.0,49.9,6,81.7,27.5,---,---
2024/07/02 09:48:43,233.9,230.0,49.9,17,81.7,27.3,---,---
2024/07/02 09:53:42,233.8,229.5,49.9,18,81.7,27.6,---,---
2024/07/02 09:58:44,232.4,230.2,50.0,18,81.7,27.7,---,---
2024/07/02 10:03:47,232.7,229.6,50.0,17,81.7,28.1,---,---
2024/07/02 10:08:49,232.6,229.9,50.0,18,81.6,28.3,---,---
2024/07/02 10:13:50,233.0,229.4,50.0,17,81.7,28.4,---,---
2024/07/02 10:18:50,233.5,229.7,49.9,18,81.6,28.5,---,---
2024/07/02 10:23:50,234.3,230.0,50.0,18,81.6,28.5,---,---
2024/07/02 10:28:50,234.3,229.8,50.0,18,81.6,28.8,---,---
2024/07/02 10:33:50,233.2,229.8,50.0,18,81.6,28.7,---,---
2024/07/02 10:38:50,234.2,229.7,49.9,18,81.5,29.0,---,---
2024/07/02 10:43:50,234.1,229.6,49.9,17,81.5,29.3,---,---
2024/07/02 10:48:51,233.5,229.7,50.0,18,81.5,29.4,---,---
2024/07/02 10:53:53,233.3,230.0,50.1,17,81.5,29.8,---,---
2024/07/02 10:58:53,233.4,230.0,50.1,17,81.4,29.9,---,---
2024/07/02 11:03:51,232.4,229.3,50.0,18,81.5,30.2,---,---
2024/07/02 11:08:51,232.6,230.2,50.1,18,81.5,30.2,---,---
2024/07/02 11:13:51,231.9,230.1,50.0,17,81.4,30.8,---,---
2024/07/02 11:18:51,231.5,229.8,50.1,18,81.3,31.2,---,---
2024/07/02 11:23:51,231.7,229.9,50.2,18,81.3,31.8,---,---
2024/07/02 11:28:50,230.7,230.0,50.2,17,81.2,32.5,---,---
2024/07/02 11:33:52,231.2,229.9,50.1,17,81.1,33.1,---,---
2024/07/02 11:38:52,231.7,229.7,50.1,17,81.1,33.8,---,---
2024/07/02 11:43:52,233.7,230.0,50.0,19,81.0,34.1,---,---
2024/07/02 11:48:52,233.6,229.8,50.0,18,80.9,34.4,---,---
2024/07/02 11:53:52,233.3,229.5,49.9,18,80.9,34.9,---,---
2024/07/02 11:58:52,232.4,229.9,50.1,18,80.8,35.6,---,---
2024/07/02 12:03:54,233.5,230.2,50.1,18,80.9,35.9,---,---
2024/07/02 12:08:55,233.5,229.7,50.1,18,80.7,36.3,---,---
2024/07/02 12:13:54,232.0,229.9,50.1,18,80.6,36.7,---,---
2024/07/02 12:18:56,231.8,230.2,50.1,19,80.7,36.8,---,---
2024/07/02 12:23:56,234.5,229.6,50.0,18,80.6,37.2,---,---
2024/07/02 12:28:56,233.1,229.8,50.1,18,80.6,37.7,---,---
2024/07/02 12:33:56,232.6,229.4,50.1,18,80.5,38.1,---,---
2024/07/02 12:38:56,232.9,229.7,50.0,18,80.5,38.5,---,---
2024/07/02 12:43:56,231.7,230.1,50.1,17,80.5,38.8,---,---
2024/07/02 12:48:56,231.8,229.8,50.1,18,80.5,38.8,---,---
2024/07/02 12:53:57,233.2,230.1,50.0,19,80.4,39.1,---,---
2024/07/02 12:58:57,234.0,230.1,50.1,18,80.4,39.2,---,---
2024/07/02 13:03:59,233.1,229.5,50.2,19,80.4,39.3,---,---
2024/07/02 13:09:00,232.0,229.6,50.1,18,80.3,39.6,---,---
2024/07/02 13:14:00,232.7,230.0,50.0,18,80.3,40.0,---,---
2024/07/02 13:19:00,233.0,229.7,50.0,17,80.3,40.5,---,---
2024/07/02 13:23:59,232.4,230.2,49.9,18,80.3,40.5,---,---
2024/07/02 13:29:01,232.8,230.1,50.0,18,80.2,41.0,---,---
2024/07/02 13:34:01,231.6,229.6,50.0,18,80.2,41.4,---,---
2024/07/02 13:39:03,230.3,230.2,49.9,19,80.1,41.3,---,---
2024/07/02 13:44:04,231.0,229.1,49.9,18,80.3,41.1,---,---
2024/07/02 13:49:05,231.3,229.9,50.0,19,80.2,41.1,---,---
2024/07/02 13:54:05,231.4,229.9,50.0,18,80.2,41.0,---,---
2024/07/02 13:59:05,231.6,230.1,50.0,18,80.2,40.9,---,---
2024/07/02 14:04:05,232.0,229.6,50.0,17,80.2,40.9,---,---
2024/07/02 14:09:05,230.8,229.9,50.0,18,80.2,41.0,---,---
2024/07/02 14:14:05,229.5,229.8,49.9,19,80.2,41.0,---,---
2024/07/02 14:19:04,230.5,230.0,50.0,18,80.2,40.8,---,---
2024/07/02 14:24:05,230.3,230.0,50.0,18,80.2,40.9,---,---
2024/07/02 14:29:04,230.3,230.2,50.0,17,80.2,41.1,---,---
2024/07/02 14:34:05,229.4,229.9,50.0,18,80.1,41.5,---,---
2024/07/02 14:39:04,229.4,229.5,49.9,18,80.2,41.7,---,---
2024/07/02 14:44:05,229.3,229.6,49.9,18,80.1,41.6,---,---
2024/07/02 14:49:05,229.0,229.7,49.8,19,80.1,41.3,---,---
2024/07/02 14:54:05,228.8,229.9,49.9,18,80.1,41.2,---,---
2024/07/02 14:59:05,230.3,229.8,49.9,18,80.3,41.1,---,---
2024/07/02 15:04:05,232.2,229.9,50.1,18,80.2,41.0,---,---
2024/07/02 15:09:05,231.7,230.0,50.1,18,80.2,40.9,---,---
2024/07/02 15:14:05,232.9,230.0,50.0,18,80.2,41.1,---,---
2024/07/02 15:19:05,232.0,229.7,50.0,18,80.1,41.4,---,---
2024/07/02 15:24:05,231.7,230.2,50.0,19,80.1,41.5,---,---
2024/07/02 15:29:04,232.5,230.2,50.2,19,80.1,41.5,---,---
2024/07/02 15:34:06,232.5,229.9,50.0,17,80.2,41.1,---,---
2024/07/02 15:39:06,233.4,229.4,50.1,18,80.2,40.8,---,---
2024/07/02 15:44:06,232.9,229.5,49.9,18,80.3,40.6,---,---
2024/07/02 15:49:06,232.0,230.0,50.1,18,80.2,40.8,---,---
2024/07/02 15:54:06,231.9,229.8,50.0,19,80.3,40.5,---,---
2024/07/02 15:59:05,232.7,230.1,50.0,19,80.2,40.4,---,---
2024/07/02 16:04:06,232.2,229.8,50.0,18,80.3,40.0,---,---
2024/07/02 16:09:05,232.0,229.6,49.9,18,80.3,39.7,---,---
2024/07/02 16:14:06,231.7,229.5,49.9,18,80.3,39.6,---,---
2024/07/02 16:19:06,232.5,230.1,50.0,18,80.3,39.5,---,---
2024/07/02 16:24:06,231.2,229.7,49.9,17,80.3,39.3,---,---
2024/07/02 16:29:05,231.3,230.0,49.9,18,80.4,39.2,---,---
2024/07/02 16:34:07,232.2,230.2,49.9,19,80.4,39.3,---,---
2024/07/02 16:39:07,232.0,229.7,50.0,18,80.4,39.5,---,---
2024/07/02 16:44:07,233.3,230.0,49.9,18,80.5,39.5,---,---
2024/07/02 16:49:07,233.5,229.7,50.0,18,80.3,39.6,---,---
2024/07/02 16:54:06,233.7,229.7,49.9,18,80.3,39.7,---,---
2024/07/02 16:59:06,233.4,230.0,50.0,17,80.3,39.7,---,---
2024/07/02 17:04:08,231.0,229.5,50.1,19,80.3,39.5,---,---
2024/07/02 17:09:10,230.5,229.6,50.1,18,80.3,39.5,---,---
2024/07/02 17:14:10,230.4,229.7,50.0,17,80.3,39.5,---,---
2024/07/02 17:19:10,228.7,229.6,49.9,18,80.3,39.5,---,---
2024/07/02 17:24:10,229.1,229.8,50.0,19,80.5,39.5,---,---
2024/07/02 17:29:09,232.0,229.8,50.0,17,80.3,39.3,---,---
2024/07/02 17:34:11,231.6,229.9,50.0,18,80.4,39.2,---,---
2024/07/02 17:39:13,232.8,230.0,49.9,19,80.5,38.9,---,---
2024/07/02 17:44:15,233.4,229.1,49.9,18,80.5,38.8,---,---
2024/07/02 17:49:17,232.8,229.5,50.0,17,80.5,38.5,---,---
2024/07/02 17:54:17,232.6,229.8,50.0,18,80.5,38.2,---,---
2024/07/02 17:59:17,232.6,229.8,50.1,18,80.5,38.2,---,---
2024/07/02 18:04:16,233.0,229.9,50.1,17,80.6,37.9,---,---
2024/07/02 18:09:18,233.2,229.9,50.0,18,80.6,37.7,---,---
2024/07/02 18:14:20,233.8,229.4,50.0,18,80.6,37.5,---,---
2024/07/02 18:19:20,233.0,229.5,50.0,19,80.6,37.3,---,---
2024/07/02 18:24:20,233.3,229.0,50.0,17,80.6,37.1,---,---
2024/07/02 18:29:20,234.4,229.7,50.0,17,80.6,37.2,---,---
2024/07/02 18:34:20,233.9,230.2,50.0,17,80.6,36.8,---,---
2024/07/02 18:39:19,232.4,229.4,50.0,19,80.7,36.9,---,---
2024/07/02 18:44:21,233.6,229.1,50.0,18,80.8,36.5,---,---
2024/07/02 18:49:23,232.9,229.7,50.0,18,80.6,36.5,---,---
2024/07/02 18:54:25,233.5,230.0,50.0,18,80.6,36.5,---,---
2024/07/02 18:59:25,232.6,229.7,50.0,19,80.6,36.3,---,---
2024/07/02 19:04:25,234.0,230.0,50.1,18,80.6,36.2,---,---
2024/07/02 19:09:26,232.8,229.9,49.9,17,80.8,35.9,---,---
2024/07/02 19:14:28,232.7,229.8,50.0,18,80.7,36.0,---,---
2024/07/02 19:19:28,232.3,229.6,49.9,17,80.8,35.7,---,---
2024/07/02 19:24:28,232.7,229.8,50.0,18,80.8,35.6,---,---
2024/07/02 19:29:27,232.3,230.2,49.9,18,80.8,35.6,---,---
2024/07/02 19:34:29,232.5,229.3,49.9,18,80.8,35.6,---,---
2024/07/02 19:39:29,232.0,229.7,49.9,17,80.9,35.3,---,---
2024/07/02 19:44:29,232.1,230.0,50.0,18,80.9,35.3,---,---
2024/07/02 19:49:29,231.2,229.9,49.9,17,80.9,35.3,---,---
2024/07/02 19:54:30,231.4,230.1,49.8,19,80.9,35.3,---,---
2024/07/02 19:59:32,232.2,229.7,49.9,18,80.8,35.3,---,---
2024/07/02 20:04:32,232.9,230.0,50.0,19,80.9,35.3,---,---
2024/07/02 20:09:32,233.2,229.8,50.0,17,80.9,35.3,---,---
2024/07/02 20:14:32,233.4,229.8,49.9,18,80.9,34.9,---,---
2024/07/02 20:19:32,232.2,229.9,49.8,17,80.8,34.9,---,---
2024/07/02 20:24:31,232.4,230.3,50.0,17,80.9,34.8,---,---
2024/07/02 20:29:31,231.7,229.7,50.0,19,80.9,34.7,---,---
2024/07/02 20:34:33,232.3,229.9,49.9,17,80.9,34.7,---,---
2024/07/02 20:39:33,232.9,229.4,49.9,18,80.9,34.5,---,---
2024/07/02 20:44:33,233.4,229.5,49.9,18,80.9,34.4,---,---
2024/07/02 20:49:32,234.4,229.5,50.0,17,80.9,34.4,---,---
2024/07/02 20:54:34,232.0,229.5,50.0,18,80.9,34.2,---,---
2024/07/02 20:59:34,232.6,230.0,50.0,18,80.9,34.1,---,---
2024/07/02 21:04:34,231.0,230.2,50.0,18,81.1,34.0,---,---
2024/07/02 21:09:34,232.3,229.7,50.0,18,81.0,34.0,---,---
2024/07/02 21:14:34,232.5,229.8,50.0,18,81.0,34.0,---,---
2024/07/02 21:19:33,231.7,230.2,50.0,18,81.0,33.8,---,---
2024/07/02 21:24:33,232.5,229.6,50.0,18,81.1,33.9,---,---
2024/07/02 21:29:35,232.9,229.5,50.0,18,81.1,33.8,---,---
2024/07/02 21:34:36,232.6,229.8,50.1,18,81.1,33.6,---,---
2024/07/02 21:39:35,233.0,230.1,50.0,17,81.1,33.6,---,---
2024/07/02 21:44:37,232.8,229.6,50.0,18,81.0,33.4,---,---
2024/07/02 21:49:37,234.9,229.6,50.0,18,80.3,33.6,---,---
2024/07/02 21:54:39,229.6,229.5,50.0,18,81.1,33.4,---,---
2024/07/02 21:59:39,231.3,229.8,50.0,18,81.1,33.4,---,---
2024/07/02 22:04:41,230.7,229.9,50.0,18,81.1,33.3,---,---
2024/07/02 22:09:43,231.2,229.5,50.0,18,81.1,33.1,---,---
2024/07/02 22:14:43,230.3,229.5,50.0,18,81.2,32.9,---,---
2024/07/02 22:19:43,231.2,229.9,50.0,18,81.2,32.9,---,---
2024/07/02 22:24:42,231.4,229.9,50.0,17,81.1,32.7,---,---
2024/07/02 22:29:42,230.4,230.0,50.1,17,81.1,32.7,---,---
2024/07/02 22:34:44,231.2,229.7,50.0,18,81.2,32.5,---,---
2024/07/02 22:39:44,230.6,229.8,50.0,17,81.1,32.5,---,---
2024/07/02 22:44:44,231.3,229.7,50.0,17,81.2,32.5,---,---
2024/07/02 22:49:44,231.0,230.2,50.0,18,81.2,32.3,---,---
2024/07/02 22:54:44,231.6,229.6,50.1,17,81.2,32.3,---,---
2024/07/02 22:59:38,232.6,229.7,50.0,17,81.1,32.3,---,---
2024/07/02 23:04:38,230.6,229.9,50.0,18,81.1,32.3,---,---
2024/07/02 23:09:38,233.0,229.5,50.0,17,81.1,32.3,---,---
2024/07/02 23:14:38,233.0,229.9,50.0,18,81.2,32.5,---,---
2024/07/02 23:19:40,231.8,229.6,50.0,18,81.1,32.5,---,---
2024/07/02 23:24:42,233.5,229.7,50.0,17,81.1,32.5,---,---
2024/07/02 23:29:42,233.8,229.7,50.0,18,81.1,32.5,---,---
2024/07/02 23:34:44,234.9,230.0,50.0,18,81.2,32.5,---,---
2024/07/02 23:39:44,233.1,229.9,50.0,18,81.1,32.3,---,---
2024/07/02 23:44:44,233.3,229.8,50.0,18,81.2,32.1,---,---
2024/07/02 23:49:46,232.9,229.9,50.1,17,81.2,31.3,---,---
2024/07/02 23:54:46,231.6,229.8,50.0,17,81.3,30.8,---,---
2024/07/02 23:59:46,232.6,229.7,50.0,17,81.4,30.2,---,---
