Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/05/31 00:04:44,234.4,229.6,50.0,17,82.4,35.9,---,---
2024/05/31 00:09:46,234.7,229.6,50.0,17,82.4,35.7,---,---
2024/05/31 00:14:45,234.2,229.9,50.0,16,82.4,35.6,---,---
2024/05/31 00:19:45,234.3,229.5,50.0,17,82.4,35.6,---,---
2024/05/31 00:24:45,234.7,229.5,50.0,17,82.4,35.6,---,---
2024/05/31 00:29:45,234.8,229.6,50.0,17,82.4,35.6,---,---
2024/05/31 00:34:46,234.9,229.8,50.0,17,82.4,35.3,---,---
2024/05/31 00:39:46,234.8,230.2,50.0,16,82.4,35.3,---,---
2024/05/31 00:44:46,235.0,229.8,50.0,16,82.4,35.3,---,---
2024/05/31 00:49:48,232.5,229.6,50.0,17,82.4,35.3,---,---
2024/05/31 00:54:48,233.2,229.8,50.0,17,82.4,35.3,---,---
2024/05/31 00:59:49,232.0,229.8,50.0,17,82.4,35.3,---,---
2024/05/31 01:04:49,231.8,230.0,49.9,17,82.4,35.3,---,---
2024/05/31 01:09:49,232.2,229.7,49.9,17,82.4,35.1,---,---
2024/05/31 01:14:51,232.8,229.7,50.0,17,82.4,34.9,---,---
2024/05/31 01:19:50,231.9,229.4,50.0,17,82.4,35.0,---,---
2024/05/31 01:24:50,232.3,229.7,50.0,17,82.4,34.8,---,---
2024/05/31 01:29:52,233.5,229.7,50.0,17,82.4,34.7,---,---
2024/05/31 01:34:51,233.6,229.4,50.1,17,82.4,34.7,---,---
2024/05/31 01:39:51,233.7,229.6,50.0,17,82.4,34.7,---,---
2024/05/31 01:44:51,232.9,229.7,50.0,18,82.4,34.8,---,---
2024/05/31 01:49:52,233.1,229.8,50.0,17,82.4,34.8,---,---
2024/05/31 01:54:52,233.3,229.8,50.0,17,82.4,34.8,---,---
2024/05/31 01:59:52,233.8,229.7,50.0,17,82.4,34.8,---,---
2024/05/31 02:04:54,233.3,229.8,49.9,16,82.4,35.0,---,---
2024/05/31 02:09:53,233.6,230.1,50.0,17,82.4,34.9,---,---
2024/05/31 02:14:53,234.4,229.7,49.9,17,82.4,35.0,---,---
2024/05/31 02:19:55,234.0,229.9,50.0,16,82.4,34.8,---,---
2024/05/31 02:24:54,234.5,229.9,50.0,17,82.4,34.8,---,---
2024/05/31 02:29:54,233.4,229.5,49.9,16,82.4,34.8,---,---
2024/05/31 02:34:54,232.8,229.8,50.0,17,82.4,34.7,---,---
2024/05/31 02:39:56,233.3,229.4,49.9,16,82.4,35.0,---,---
2024/05/31 02:44:56,233.2,229.4,50.0,16,82.4,35.0,---,---
2024/05/31 02:49:55,233.1,229.2,50.0,16,82.4,35.0,---,---
2024/05/31 02:54:57,233.2,229.9,50.0,17,82.4,35.0,---,---
2024/05/31 02:59:59,232.8,229.8,50.0,17,82.4,35.0,---,---
2024/05/31 03:04:58,233.1,229.8,50.0,17,82.4,34.8,---,---
2024/05/31 03:09:58,232.9,229.7,50.0,16,82.4,34.8,---,---
2024/05/31 03:15:00,233.3,229.4,49.9,16,82.4,34.8,---,---
2024/05/31 03:20:02,232.8,230.3,50.0,16,82.4,34.7,---,---
2024/05/31 03:25:03,233.1,229.9,50.0,17,82.4,34.4,---,---
2024/05/31 03:30:03,232.4,229.8,50.0,17,82.4,34.2,---,---
2024/05/31 03:35:05,233.0,230.1,50.0,16,82.4,34.1,---,---
2024/05/31 03:40:04,232.9,229.4,50.0,16,82.4,34.0,---,---
2024/05/31 03:45:04,233.2,229.6,50.0,17,82.4,33.9,---,---
2024/05/31 03:50:05,233.3,230.0,50.0,16,82.4,33.6,---,---
2024/05/31 03:55:05,233.3,229.7,50.0,16,82.4,33.6,---,---
2024/05/31 04:00:05,233.2,229.8,50.0,16,82.4,33.4,---,---
2024/05/31 04:05:07,234.0,230.1,50.0,17,82.4,33.6,---,---
2024/05/31 04:10:09,233.4,229.5,50.0,16,82.4,33.4,---,---
2024/05/31 04:15:10,233.0,229.5,49.9,17,82.4,33.4,---,---
2024/05/31 04:20:10,233.5,230.0,49.9,17,82.4,33.4,---,---
2024/05/31 04:25:10,233.2,229.6,49.9,16,82.4,33.4,---,---
2024/05/31 04:30:12,233.3,229.8,50.0,17,82.4,33.3,---,---
2024/05/31 04:35:13,233.7,230.1,49.9,17,82.4,33.1,---,---
2024/05/31 04:40:13,233.6,229.7,49.9,17,82.4,33.1,---,---
2024/05/31 04:45:13,233.9,229.7,50.0,17,82.4,33.0,---,---
2024/05/31 04:50:15,233.4,229.3,49.9,17,82.4,32.9,---,---
2024/05/31 04:55:14,233.9,229.9,50.0,16,82.4,32.8,---,---
2024/05/31 05:00:14,233.3,229.4,50.0,16,82.4,32.8,---,---
2024/05/31 05:05:14,233.6,230.1,50.0,17,82.4,32.7,---,---
2024/05/31 05:10:15,232.4,229.6,49.9,17,82.4,32.7,---,---
2024/05/31 05:15:15,231.5,230.0,49.9,16,82.4,32.5,---,---
2024/05/31 05:20:15,233.1,230.0,49.9,17,82.4,32.5,---,---
2024/05/31 05:25:10,232.2,230.1,49.9,17,82.4,32.5,---,---
2024/05/31 05:30:10,232.3,229.6,49.9,17,82.4,32.3,---,---
2024/05/31 05:35:12,232.1,230.0,49.9,17,82.4,32.3,---,---
2024/05/31 05:40:11,231.3,229.7,49.9,17,82.4,32.3,---,---
2024/05/31 05:45:11,232.6,229.8,49.9,17,82.4,32.5,---,---
2024/05/31 05:50:11,232.4,229.8,49.9,17,82.4,32.3,---,---
2024/05/31 05:55:13,233.7,229.5,50.1,16,82.4,32.3,---,---
2024/05/31 06:00:12,234.5,229.8,50.1,17,82.4,32.5,---,---
2024/05/31 06:05:12,234.5,229.9,50.0,17,82.4,32.5,---,---
2024/05/31 06:10:14,234.2,229.5,50.0,16,82.4,32.7,---,---
2024/05/31 06:15:13,233.6,229.9,50.0,16,82.4,33.0,---,---
2024/05/31 06:20:13,233.4,229.5,49.9,17,82.4,33.1,---,---
2024/05/31 06:25:15,233.4,229.5,50.0,18,82.4,33.3,---,---
2024/05/31 06:30:14,233.7,229.9,50.0,16,82.4,33.4,---,---
2024/05/31 06:35:14,233.9,229.9,49.9,17,82.4,33.6,---,---
2024/05/31 06:40:16,234.0,229.8,50.0,17,82.4,33.6,---,---
2024/05/31 06:45:18,233.2,230.0,50.0,17,82.4,34.1,---,---
2024/05/31 06:50:17,233.3,229.1,50.0,18,82.4,34.7,---,---
