Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/22 06:24:53,230.6,229.9,50.0,19,81.3,31.6,---,---
2024/06/22 06:29:53,230.7,229.4,50.0,18,81.3,31.7,---,---
2024/06/22 06:34:54,230.7,229.7,50.0,17,81.2,31.8,---,---
2024/06/22 06:39:54,229.5,229.6,50.0,18,81.2,31.8,---,---
2024/06/22 06:44:56,230.7,230.1,50.0,18,81.2,32.1,---,---
2024/06/22 06:49:57,230.1,229.7,50.0,17,81.1,32.3,---,---
2024/06/22 06:54:57,229.9,229.6,50.0,17,81.2,32.5,---,---
2024/06/22 06:59:59,229.9,229.6,50.0,18,81.1,32.9,---,---
2024/06/22 07:05:01,230.3,229.3,49.9,19,81.1,33.1,---,---
2024/06/22 07:10:03,230.4,229.7,49.9,17,81.0,33.8,---,---
2024/06/22 07:15:02,229.3,230.0,49.9,19,80.9,34.2,---,---
2024/06/22 07:20:02,230.1,229.7,49.9,18,80.9,34.7,---,---
2024/06/22 07:25:04,229.7,230.1,50.0,18,80.9,35.1,---,---
2024/06/22 07:30:03,229.5,229.6,50.0,18,80.8,35.7,---,---
2024/06/22 07:35:03,229.3,229.8,49.9,17,80.8,36.3,---,---
2024/06/22 07:40:03,228.4,229.4,50.0,18,80.6,36.8,---,---
2024/06/22 07:45:05,231.2,229.6,50.0,17,80.6,37.5,---,---
2024/06/22 07:50:05,230.9,229.6,50.0,19,80.6,37.9,---,---
2024/06/22 07:55:06,231.3,229.8,50.0,19,80.5,38.2,---,---
2024/06/22 08:00:06,231.6,230.1,50.1,18,80.5,38.4,---,---
2024/06/22 08:05:08,231.1,229.6,50.0,18,80.4,38.8,---,---
2024/06/22 08:10:09,230.4,229.7,50.0,17,80.3,39.3,---,---
2024/06/22 08:15:09,230.1,230.1,50.0,17,80.3,39.7,---,---
2024/06/22 08:20:11,229.7,229.9,50.0,17,80.3,40.0,---,---
2024/06/22 08:25:10,232.1,229.6,50.0,19,80.4,40.6,---,---
2024/06/22 08:30:10,231.9,230.0,50.1,18,80.2,40.9,---,---
2024/06/22 08:35:12,232.5,230.1,50.0,18,80.2,40.9,---,---
2024/06/22 08:40:12,231.6,230.4,50.0,19,80.2,40.9,---,---
2024/06/22 08:45:13,230.8,229.9,50.0,18,80.2,41.0,---,---
2024/06/22 08:50:13,230.4,229.5,50.1,18,80.2,41.0,---,---
2024/06/22 08:55:13,228.7,229.5,50.1,18,80.2,41.0,---,---
2024/06/22 09:00:15,231.7,229.5,50.1,17,80.2,41.1,---,---
2024/06/22 09:05:14,230.6,230.0,50.1,18,80.2,41.1,---,---
2024/06/22 09:10:14,230.4,229.8,50.0,17,80.2,40.9,---,---
2024/06/22 09:15:16,232.5,229.9,50.1,18,80.3,40.6,---,---
2024/06/22 09:20:17,231.8,230.0,50.0,19,80.3,40.6,---,---
2024/06/22 09:25:17,231.6,230.1,50.0,17,80.2,40.9,---,---
2024/06/22 09:30:17,231.3,229.6,50.0,18,80.1,41.2,---,---
2024/06/22 09:35:19,231.7,230.0,50.0,18,80.1,41.3,---,---
2024/06/22 09:40:20,231.8,229.5,50.0,18,80.2,41.3,---,---
2024/06/22 09:45:20,230.8,229.5,50.0,18,80.2,41.1,---,---
2024/06/22 09:50:20,230.9,230.1,50.1,17,80.3,41.1,---,---
2024/06/22 09:55:21,230.5,229.7,50.0,19,80.1,41.3,---,---
2024/06/22 10:00:21,231.4,230.1,50.0,18,80.1,41.6,---,---
2024/06/22 10:05:21,233.0,229.9,50.0,18,80.2,41.7,---,---
2024/06/22 10:10:21,231.5,229.5,50.0,19,80.2,41.4,---,---
2024/06/22 10:15:21,233.1,229.8,50.0,18,80.1,41.3,---,---
2024/06/22 10:20:22,230.8,229.8,50.0,19,80.1,41.4,---,---
2024/06/22 10:25:22,231.9,229.8,50.1,17,80.1,41.6,---,---
2024/06/22 10:30:22,230.3,229.4,50.0,19,80.1,41.7,---,---
2024/06/22 10:35:23,231.5,229.5,50.0,19,80.0,41.7,---,---
2024/06/22 10:40:23,232.3,230.1,50.1,17,80.0,41.9,---,---
2024/06/22 10:45:25,231.5,229.6,50.0,19,80.1,41.9,---,---
2024/06/22 10:50:27,231.8,230.0,50.2,18,80.2,41.8,---,---
2024/06/22 10:55:26,230.7,229.9,50.0,19,80.0,41.8,---,---
2024/06/22 11:00:26,232.2,229.4,50.0,17,80.1,41.8,---,---
2024/06/22 11:05:22,232.9,229.7,50.1,19,80.0,42.2,---,---
2024/06/22 11:10:24,232.0,229.5,50.0,18,80.0,42.7,---,---
2024/06/22 11:15:25,231.6,229.8,50.0,17,79.9,42.9,---,---
2024/06/22 11:20:25,232.5,230.0,50.0,19,79.9,42.9,---,---
2024/06/22 11:25:25,232.6,229.5,49.9,18,79.9,43.0,---,---
2024/06/22 11:30:26,232.5,229.9,50.2,18,79.9,43.6,---,---
2024/06/22 11:35:26,232.8,230.1,50.0,19,79.7,44.3,---,---
2024/06/22 11:40:26,231.8,229.2,49.9,18,79.7,44.8,---,---
2024/06/22 11:45:27,232.2,229.7,49.9,17,79.6,45.4,---,---
2024/06/22 11:50:27,234.1,229.8,49.9,18,79.6,45.8,---,---
2024/06/22 11:55:27,234.1,229.9,50.0,19,79.6,46.1,---,---
2024/06/22 12:00:29,234.9,229.7,50.0,19,79.6,46.1,---,---
2024/06/22 12:05:28,230.1,229.6,49.9,19,79.6,46.2,---,---
2024/06/22 12:10:30,229.5,229.6,50.0,19,79.6,45.9,---,---
2024/06/22 12:15:32,230.0,229.7,49.9,18,79.7,45.8,---,---
2024/06/22 12:20:31,230.2,230.2,50.0,18,79.6,46.0,---,---
2024/06/22 12:25:31,230.4,229.7,50.0,19,79.5,46.4,---,---
2024/06/22 12:30:31,232.4,230.1,49.9,18,79.6,46.8,---,---
2024/06/22 12:35:32,232.4,229.5,49.9,19,79.6,46.9,---,---
2024/06/22 12:40:32,229.9,229.8,49.9,18,79.6,45.8,---,---
2024/06/22 12:45:32,229.9,229.7,50.0,19,79.6,45.8,---,---
2024/06/22 12:50:32,231.2,229.6,49.9,18,79.6,45.8,---,---
2024/06/22 12:55:33,232.7,230.0,50.0,17,79.6,45.9,---,---
2024/06/22 13:00:33,230.8,229.7,50.0,19,79.6,46.1,---,---
2024/06/22 13:05:33,232.3,229.3,50.0,19,79.6,46.1,---,---
2024/06/22 13:10:35,231.5,230.0,49.9,19,79.5,46.5,---,---
2024/06/22 13:15:34,231.1,229.6,49.8,18,79.4,46.9,---,---
2024/06/22 13:20:34,231.6,230.0,50.0,19,79.6,47.1,---,---
2024/06/22 13:25:34,231.5,230.1,50.0,17,79.4,47.3,---,---
2024/06/22 13:30:36,232.1,229.7,50.0,19,79.4,47.4,---,---
2024/06/22 13:35:35,230.4,229.5,49.9,18,79.4,47.5,---,---
2024/06/22 13:40:35,228.7,229.8,49.9,19,79.5,47.0,---,---
2024/06/22 13:45:36,232.7,229.8,49.9,19,79.4,47.3,---,---
2024/06/22 13:50:36,232.7,229.4,49.9,18,79.4,47.3,---,---
2024/06/22 13:55:36,231.2,229.5,49.8,19,79.5,46.6,---,---
2024/06/22 14:00:37,231.8,229.8,49.9,18,79.6,46.0,---,---
2024/06/22 14:05:37,233.4,229.8,49.9,18,79.6,45.5,---,---
2024/06/22 14:10:37,233.4,229.5,49.8,18,79.7,45.3,---,---
2024/06/22 14:15:39,233.3,230.2,50.1,19,79.7,44.8,---,---
2024/06/22 14:20:40,231.9,229.6,50.0,19,79.7,44.7,---,---
2024/06/22 14:25:40,231.4,229.8,49.9,18,79.7,45.0,---,---
2024/06/22 14:30:40,231.8,230.1,50.0,19,79.7,44.9,---,---
2024/06/22 14:35:40,231.5,229.7,49.9,18,79.7,44.8,---,---
2024/06/22 14:40:41,230.3,229.8,49.9,18,79.7,44.4,---,---
2024/06/22 14:45:41,230.4,229.8,50.0,18,79.8,44.1,---,---
2024/06/22 14:50:41,229.7,229.6,50.0,17,79.8,44.1,---,---
2024/06/22 14:55:43,231.6,229.7,50.0,17,79.8,43.8,---,---
2024/06/22 15:00:45,232.5,229.6,50.0,18,79.9,43.6,---,---
2024/06/22 15:05:44,233.4,230.0,50.0,18,79.9,43.4,---,---
2024/06/22 15:10:44,231.9,229.8,50.0,19,79.9,43.2,---,---
2024/06/22 15:15:46,232.8,229.6,49.9,19,80.0,42.9,---,---
2024/06/22 15:20:47,233.4,229.9,49.9,18,79.9,42.9,---,---
2024/06/22 15:25:47,232.3,229.6,49.9,18,79.9,43.3,---,---
2024/06/22 15:30:47,233.4,229.8,49.9,17,79.9,43.4,---,---
2024/06/22 15:35:49,232.7,229.9,49.9,18,79.9,43.9,---,---
2024/06/22 15:40:48,232.9,230.0,49.9,17,79.7,44.3,---,---
2024/06/22 15:45:48,233.8,229.8,49.9,18,79.8,45.0,---,---
2024/06/22 15:50:50,232.0,230.1,49.9,17,79.6,45.9,---,---
2024/06/22 15:55:52,232.8,229.8,50.0,18,79.6,45.8,---,---
2024/06/22 16:00:51,233.9,230.4,50.1,17,79.7,45.3,---,---
2024/06/22 16:05:51,233.6,230.0,50.1,17,79.6,45.5,---,---
2024/06/22 16:10:51,233.5,230.0,50.1,18,79.6,45.8,---,---
2024/06/22 16:15:52,233.0,230.0,50.0,19,79.6,45.6,---,---
2024/06/22 16:20:52,232.3,229.7,50.0,18,79.6,45.4,---,---
2024/06/22 16:25:52,232.6,229.5,50.0,18,79.7,45.0,---,---
2024/06/22 16:30:52,230.8,230.1,50.0,19,79.7,44.7,---,---
2024/06/22 16:35:52,230.8,229.5,49.9,17,79.7,44.4,---,---
2024/06/22 16:40:53,230.9,229.8,49.9,18,79.9,44.2,---,---
2024/06/22 16:45:53,230.6,229.6,49.9,18,79.9,44.1,---,---
2024/06/22 16:50:55,231.2,229.9,49.9,19,79.8,44.0,---,---
2024/06/22 16:55:56,231.2,229.6,49.9,18,79.9,43.6,---,---
2024/06/22 17:00:56,231.4,229.1,50.0,19,79.9,43.5,---,---
2024/06/22 17:05:56,231.4,229.3,50.0,19,79.9,43.4,---,---
2024/06/22 17:10:58,232.2,230.0,50.0,18,79.9,43.5,---,---
2024/06/22 17:15:57,232.4,229.9,50.0,18,79.9,43.6,---,---
2024/06/22 17:20:59,231.7,230.0,50.1,19,79.9,43.5,---,---
2024/06/22 17:25:59,231.7,230.0,50.0,19,80.0,43.4,---,---
2024/06/22 17:31:00,232.3,229.9,50.1,17,79.9,43.2,---,---
2024/06/22 17:36:00,233.2,230.1,50.0,18,80.0,42.9,---,---
2024/06/22 17:41:02,233.4,229.4,50.0,18,79.9,42.9,---,---
2024/06/22 17:46:01,233.6,229.9,50.0,18,79.9,42.9,---,---
2024/06/22 17:51:01,233.2,229.4,50.0,18,79.9,42.9,---,---
2024/06/22 17:56:03,233.3,229.4,50.0,19,80.0,42.7,---,---
2024/06/22 18:01:03,233.3,229.8,50.0,18,80.0,42.4,---,---
2024/06/22 18:06:04,233.7,229.5,50.0,18,80.0,42.2,---,---
2024/06/22 18:11:04,234.4,229.8,50.0,18,80.1,41.9,---,---
2024/06/22 18:16:06,234.0,229.9,50.1,19,80.2,41.7,---,---
2024/06/22 18:21:05,232.9,229.6,50.0,18,80.1,41.6,---,---
2024/06/22 18:26:05,232.1,229.3,50.0,18,80.1,41.4,---,---
2024/06/22 18:31:05,233.0,229.4,50.0,17,80.1,41.4,---,---
2024/06/22 18:36:07,232.2,230.1,49.9,18,80.2,41.4,---,---
2024/06/22 18:41:08,232.0,229.5,49.8,17,80.1,41.3,---,---
2024/06/22 18:46:08,231.5,230.1,49.8,19,80.1,41.3,---,---
2024/06/22 18:51:08,232.0,229.1,49.8,18,80.2,41.2,---,---
2024/06/22 18:56:09,232.9,229.6,49.8,18,80.2,41.1,---,---
2024/06/22 19:01:09,232.1,230.0,50.0,17,80.2,40.9,---,---
2024/06/22 19:06:09,232.3,229.5,49.8,19,80.2,40.5,---,---
2024/06/22 19:11:10,231.5,229.9,49.8,18,80.2,40.4,---,---
2024/06/22 19:16:10,231.5,229.6,49.8,18,80.3,40.1,---,---
2024/06/22 19:21:12,232.9,229.7,49.9,17,80.3,40.0,---,---
2024/06/22 19:26:12,232.3,229.6,49.9,18,80.3,40.0,---,---
2024/06/22 19:31:14,232.8,229.4,49.9,18,80.3,39.6,---,---
2024/06/22 19:36:13,232.4,229.7,49.9,18,80.4,39.5,---,---
2024/06/22 19:41:13,232.4,229.8,49.9,18,80.3,39.3,---,---
2024/06/22 19:46:13,231.6,229.5,49.9,19,80.4,39.2,---,---
2024/06/22 19:51:14,231.5,229.8,50.0,18,80.5,38.9,---,---
2024/06/22 19:56:14,231.5,229.6,50.0,18,80.3,38.8,---,---
2024/06/22 20:01:14,232.4,229.8,50.0,17,80.5,38.5,---,---
2024/06/22 20:06:16,231.7,229.9,50.0,18,80.5,38.4,---,---
2024/06/22 20:11:18,231.6,229.8,50.0,18,80.5,38.2,---,---
2024/06/22 20:16:19,231.3,229.7,50.0,17,80.5,38.2,---,---
2024/06/22 20:21:19,230.1,229.3,50.0,18,80.5,38.2,---,---
2024/06/22 20:26:19,230.6,229.4,50.0,18,80.5,38.2,---,---
2024/06/22 20:31:19,230.8,229.2,50.0,18,80.5,38.1,---,---
2024/06/22 20:36:21,231.6,229.9,49.9,18,80.5,38.2,---,---
2024/06/22 20:41:20,231.7,229.8,50.0,17,80.5,38.1,---,---
2024/06/22 20:46:20,231.6,229.3,49.9,18,80.6,37.8,---,---
2024/06/22 20:51:20,232.2,229.4,50.0,18,80.5,37.8,---,---
2024/06/22 20:56:20,232.1,229.8,50.0,17,80.5,37.9,---,---
2024/06/22 21:01:21,231.8,229.7,50.0,18,80.6,37.9,---,---
2024/06/22 21:06:21,231.0,229.8,49.9,17,80.6,37.8,---,---
2024/06/22 21:11:21,230.8,229.4,50.0,18,80.6,37.7,---,---
2024/06/22 21:16:23,230.7,229.8,49.9,18,80.6,37.6,---,---
2024/06/22 21:21:22,231.7,229.8,50.0,17,80.6,37.5,---,---
2024/06/22 21:26:22,232.0,230.0,49.9,18,80.6,37.5,---,---
2024/06/22 21:31:22,232.0,229.4,50.0,18,80.6,37.3,---,---
2024/06/22 21:36:23,232.1,230.1,50.0,17,80.6,37.3,---,---
2024/06/22 21:41:23,232.1,230.1,49.9,17,80.6,37.1,---,---
2024/06/22 21:46:23,232.2,229.8,49.9,18,80.6,37.2,---,---
2024/06/22 21:51:25,232.6,229.6,50.0,17,80.6,37.1,---,---
2024/06/22 21:56:24,231.8,229.8,49.9,18,80.6,36.8,---,---
2024/06/22 22:01:24,232.0,229.9,50.1,19,80.6,36.9,---,---
2024/06/22 22:06:24,231.0,229.8,49.9,17,80.7,36.9,---,---
2024/06/22 22:11:25,230.8,229.6,49.8,18,80.6,36.8,---,---
2024/06/22 22:16:25,229.9,230.0,49.9,18,80.6,36.8,---,---
2024/06/22 22:21:25,230.8,229.7,49.8,17,80.6,36.7,---,---
2024/06/22 22:26:25,230.7,229.6,49.9,17,80.7,36.5,---,---
2024/06/22 22:31:26,231.4,230.3,50.0,18,80.6,36.5,---,---
2024/06/22 22:36:26,231.7,230.1,50.0,17,80.8,36.5,---,---
2024/06/22 22:41:26,230.9,230.3,50.0,18,80.7,36.5,---,---
2024/06/22 22:46:28,232.1,229.8,50.0,18,80.8,36.5,---,---
2024/06/22 22:51:27,232.6,230.3,50.0,17,80.6,36.5,---,---
2024/06/22 22:56:27,231.5,230.2,50.0,18,80.6,36.3,---,---
2024/06/22 23:01:22,232.8,229.7,50.0,18,80.6,36.2,---,---
2024/06/22 23:06:22,232.7,229.9,50.0,18,80.6,36.2,---,---
2024/06/22 23:11:23,232.7,229.4,50.0,18,80.8,36.2,---,---
2024/06/22 23:16:23,232.7,229.3,50.0,18,80.7,36.2,---,---
2024/06/22 23:21:23,231.5,229.2,50.0,18,80.8,35.9,---,---
2024/06/22 23:26:25,232.5,229.6,50.0,18,80.8,35.9,---,---
2024/06/22 23:31:26,231.5,230.0,50.0,18,80.8,36.0,---,---
2024/06/22 23:36:26,232.9,229.6,50.0,18,80.7,36.0,---,---
2024/06/22 23:41:26,233.2,229.7,50.0,17,80.8,35.9,---,---
2024/06/22 23:46:28,233.9,229.5,50.0,17,80.9,35.7,---,---
2024/06/22 23:51:27,231.6,230.1,50.0,18,80.8,35.6,---,---
2024/06/22 23:56:27,230.8,230.1,50.0,17,80.8,35.3,---,---
