Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/26 00:02:30,233.3,230.0,50.0,17,80.6,36.5,---,---
2024/06/26 00:07:30,234.2,229.8,50.0,18,80.7,36.5,---,---
2024/06/26 00:12:30,232.4,229.7,50.0,12,80.7,36.5,---,---
2024/06/26 00:17:29,231.9,230.2,50.1,18,80.6,36.5,---,---
2024/06/26 00:22:31,231.2,229.7,50.0,18,80.6,36.5,---,---
2024/06/26 00:27:31,230.3,229.7,50.1,18,80.8,36.5,---,---
2024/06/26 00:32:31,229.4,229.1,50.0,18,80.6,36.5,---,---
2024/06/26 00:37:32,230.5,229.9,50.1,18,80.6,36.5,---,---
2024/06/26 00:42:32,229.1,230.1,50.0,18,80.6,36.5,---,---
2024/06/26 00:47:32,229.8,230.0,50.1,18,80.6,36.5,---,---
2024/06/26 00:52:33,230.9,229.5,50.1,18,80.8,36.5,---,---
2024/06/26 00:57:35,231.0,229.7,50.0,17,80.8,36.5,---,---
2024/06/26 01:02:35,230.3,229.8,50.0,18,80.6,36.5,---,---
2024/06/26 01:07:35,229.7,230.1,50.0,18,80.6,36.5,---,---
2024/06/26 01:12:36,228.3,229.7,50.0,19,80.6,36.3,---,---
2024/06/26 01:17:38,229.0,229.8,50.0,18,80.6,36.3,---,---
2024/06/26 01:22:38,230.5,230.0,50.0,18,80.6,36.2,---,---
2024/06/26 01:27:38,230.8,229.6,50.0,18,80.6,36.2,---,---
2024/06/26 01:32:39,230.6,229.7,50.0,18,80.8,35.9,---,---
2024/06/26 01:37:41,230.4,229.7,50.0,18,80.8,35.9,---,---
2024/06/26 01:42:43,229.2,230.2,50.0,18,80.7,36.0,---,---
2024/06/26 01:47:43,231.3,229.7,50.0,18,80.9,36.0,---,---
2024/06/26 01:52:43,230.8,229.2,50.0,18,80.8,35.9,---,---
2024/06/26 01:57:44,232.0,230.1,50.0,18,80.8,35.7,---,---
2024/06/26 02:02:46,231.5,229.2,50.0,18,80.8,35.7,---,---
2024/06/26 02:07:46,231.7,230.2,49.9,17,80.8,35.6,---,---
2024/06/26 02:12:46,231.7,229.7,49.9,18,80.8,35.6,---,---
2024/06/26 02:17:45,228.1,229.7,49.9,18,79.1,35.9,---,---
2024/06/26 02:22:45,231.5,229.7,49.9,18,80.8,35.7,---,---
2024/06/26 02:27:47,231.0,230.0,50.0,18,80.8,35.6,---,---
2024/06/26 02:32:47,230.9,229.4,50.0,18,80.7,35.6,---,---
2024/06/26 02:37:49,231.1,230.0,50.0,17,80.8,35.3,---,---
2024/06/26 02:42:49,231.3,229.6,50.0,18,80.8,35.3,---,---
2024/06/26 02:47:49,231.1,229.7,49.9,18,80.9,35.3,---,---
2024/06/26 02:52:48,232.0,230.2,50.0,18,80.8,35.3,---,---
2024/06/26 02:57:50,232.0,229.2,50.0,18,80.9,35.3,---,---
2024/06/26 03:02:50,231.9,229.9,49.9,18,80.8,35.3,---,---
2024/06/26 03:07:52,231.8,229.5,50.0,18,80.8,35.3,---,---
2024/06/26 03:12:52,232.0,229.8,50.0,17,80.8,35.3,---,---
2024/06/26 03:17:52,232.4,229.7,50.0,17,80.9,35.1,---,---
