Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/30 00:00:08,233.4,229.9,50.0,18,81.1,33.6,---,---
2024/06/30 00:05:08,231.6,230.1,49.9,17,81.1,33.6,---,---
2024/06/30 00:10:08,232.4,229.3,49.9,17,81.1,33.4,---,---
2024/06/30 00:15:10,232.6,229.9,49.9,18,81.0,33.4,---,---
2024/06/30 00:20:10,233.1,229.7,50.0,18,81.0,33.4,---,---
2024/06/30 00:25:09,233.8,229.4,50.0,17,81.0,33.4,---,---
2024/06/30 00:30:09,233.3,229.5,50.0,18,81.0,33.4,---,---
2024/06/30 00:35:09,232.5,229.5,49.9,18,81.1,33.4,---,---
2024/06/30 00:40:09,234.0,229.7,50.0,17,81.0,33.4,---,---
2024/06/30 00:45:09,233.6,229.9,50.0,17,81.1,33.4,---,---
2024/06/30 00:50:09,234.2,229.5,49.8,18,81.1,33.4,---,---
2024/06/30 00:55:11,232.8,229.7,49.9,18,81.1,33.4,---,---
2024/06/30 01:00:11,234.0,229.8,49.8,18,81.2,33.4,---,---
2024/06/30 01:05:10,234.0,229.6,49.9,18,81.0,33.4,---,---
2024/06/30 01:10:12,234.8,230.0,50.0,18,81.0,33.6,---,---
2024/06/30 01:15:12,232.5,229.9,49.9,18,81.1,33.4,---,---
2024/06/30 01:20:13,231.6,229.9,49.9,18,81.0,33.6,---,---
2024/06/30 01:25:13,231.9,230.0,49.9,17,80.9,33.6,---,---
2024/06/30 01:30:13,232.9,229.7,49.9,18,80.9,33.6,---,---
2024/06/30 01:35:13,232.7,230.3,49.9,18,81.0,33.6,---,---
2024/06/30 01:40:15,233.5,229.5,49.9,18,81.1,33.6,---,---
2024/06/30 01:45:14,233.9,229.5,50.0,18,81.0,33.6,---,---
2024/06/30 01:50:14,233.8,229.9,50.0,18,81.0,33.6,---,---
2024/06/30 01:55:14,234.4,229.7,50.0,18,80.9,33.4,---,---
2024/06/30 02:00:14,233.2,230.1,50.0,18,81.0,33.4,---,---
2024/06/30 02:05:14,233.9,229.9,50.0,18,81.1,33.3,---,---
2024/06/30 02:10:14,233.8,230.0,50.0,18,81.1,33.3,---,---
2024/06/30 02:15:14,234.2,230.1,50.0,18,81.1,33.3,---,---
2024/06/30 02:20:16,234.1,229.7,50.0,18,81.1,33.1,---,---
2024/06/30 02:25:15,233.6,230.0,50.0,17,81.1,33.1,---,---
2024/06/30 02:30:15,233.0,230.0,50.0,18,81.1,33.0,---,---
2024/06/30 02:35:15,234.0,229.3,50.0,17,81.1,33.0,---,---
2024/06/30 02:40:15,233.4,230.1,50.0,18,81.1,32.9,---,---
2024/06/30 02:45:17,233.7,229.7,50.1,18,81.1,32.9,---,---
2024/06/30 02:50:19,233.4,230.1,50.1,18,81.1,32.8,---,---
2024/06/30 02:55:18,234.2,229.5,50.0,17,81.1,32.8,---,---
2024/06/30 03:00:18,233.3,230.1,50.0,18,81.1,32.8,---,---
2024/06/30 03:05:20,232.2,229.7,50.0,17,81.2,32.5,---,---
2024/06/30 03:10:20,230.0,229.5,50.0,18,81.2,32.5,---,---
2024/06/30 03:15:22,231.8,229.8,50.0,18,81.1,32.5,---,---
2024/06/30 03:20:21,231.5,229.3,50.0,17,81.4,32.5,---,---
2024/06/30 03:25:21,232.1,229.6,50.0,17,81.2,32.5,---,---
2024/06/30 03:30:21,230.0,229.8,50.0,18,81.2,32.5,---,---
2024/06/30 03:35:21,232.1,229.6,50.0,18,81.2,32.3,---,---
2024/06/30 03:40:21,232.1,229.7,50.0,17,81.1,32.5,---,---
2024/06/30 03:45:21,232.0,229.1,50.0,18,81.1,32.5,---,---
2024/06/30 03:50:21,231.2,230.1,50.0,16,81.1,32.5,---,---
2024/06/30 03:55:23,231.3,229.8,50.0,18,81.1,32.3,---,---
2024/06/30 04:00:23,231.4,229.8,50.1,18,81.2,32.2,---,---
2024/06/30 04:05:22,231.5,229.7,50.0,17,81.2,32.2,---,---
2024/06/30 04:10:22,232.4,229.7,50.0,18,81.2,32.2,---,---
2024/06/30 04:15:22,232.6,229.8,50.0,18,81.1,32.1,---,---
2024/06/30 04:20:22,232.1,229.8,50.0,18,81.2,32.1,---,---
2024/06/30 04:25:22,232.7,229.4,50.0,18,81.2,32.1,---,---
2024/06/30 04:30:22,232.6,229.9,50.0,18,81.2,32.1,---,---
2024/06/30 04:35:24,231.0,230.1,50.0,17,81.2,32.1,---,---
2024/06/30 04:40:24,232.2,229.5,50.0,18,81.3,32.0,---,---
2024/06/30 04:45:26,232.0,229.7,50.0,18,81.2,32.0,---,---
2024/06/30 04:50:26,231.9,230.1,50.1,18,81.2,32.0,---,---
2024/06/30 04:55:25,230.7,230.0,50.0,18,81.2,31.8,---,---
2024/06/30 05:00:25,231.9,229.7,50.0,18,81.2,31.8,---,---
2024/06/30 05:05:25,230.7,229.8,50.0,17,81.2,31.8,---,---
2024/06/30 05:10:27,229.9,229.5,50.0,18,81.2,31.8,---,---
2024/06/30 05:15:26,230.7,229.4,50.0,18,81.2,31.8,---,---
2024/06/30 05:20:26,230.2,229.5,50.0,18,81.2,31.8,---,---
2024/06/30 05:25:26,230.0,229.4,50.0,18,81.2,31.8,---,---
2024/06/30 05:30:28,229.9,229.7,50.0,17,81.2,31.8,---,---
2024/06/30 05:35:28,230.2,229.9,50.0,17,81.2,31.8,---,---
2024/06/30 05:40:30,231.3,229.6,50.0,17,81.1,32.0,---,---
2024/06/30 05:45:30,231.2,229.6,50.0,17,81.2,31.8,---,---
2024/06/30 05:50:30,229.7,229.7,50.0,18,81.2,31.8,---,---
2024/06/30 05:55:30,230.4,230.0,50.0,18,81.2,31.8,---,---
2024/06/30 06:00:30,231.2,229.8,50.0,17,81.2,31.8,---,---
2024/06/30 06:05:30,231.2,229.6,50.0,18,81.2,31.8,---,---
2024/06/30 06:10:30,231.2,229.7,50.0,18,81.2,31.8,---,---
2024/06/30 06:15:30,230.6,229.7,50.0,17,81.2,32.0,---,---
2024/06/30 06:20:30,231.1,229.9,50.0,18,81.2,32.2,---,---
2024/06/30 06:25:32,230.4,229.8,50.0,18,81.1,32.3,---,---
2024/06/30 06:30:32,231.5,230.2,50.0,18,81.2,32.5,---,---
2024/06/30 06:35:31,230.7,230.2,50.0,18,81.1,32.5,---,---
2024/06/30 06:40:31,230.6,229.7,50.0,18,81.1,32.7,---,---
2024/06/30 06:45:31,230.2,230.1,49.9,18,81.1,33.0,---,---
2024/06/30 06:50:31,230.9,230.2,49.9,17,81.1,33.1,---,---
2024/06/30 06:55:31,231.5,229.5,50.0,18,81.1,33.4,---,---
2024/06/30 07:00:31,231.2,230.3,50.0,18,81.0,33.4,---,---
2024/06/30 07:05:31,231.6,229.5,49.9,17,81.0,33.4,---,---
2024/06/30 07:10:31,231.6,229.7,49.9,18,81.2,33.6,---,---
2024/06/30 07:15:31,231.9,229.5,49.9,18,80.9,33.6,---,---
2024/06/30 07:20:31,232.0,229.3,49.9,17,80.9,33.8,---,---
2024/06/30 07:25:31,233.3,229.6,50.0,17,80.9,34.0,---,---
2024/06/30 07:30:31,233.3,230.3,49.9,18,80.9,34.1,---,---
2024/06/30 07:35:31,233.6,229.6,49.9,18,81.0,34.2,---,---
2024/06/30 07:40:31,233.4,229.2,49.9,17,81.1,34.1,---,---
2024/06/30 07:45:33,233.9,229.4,49.9,19,81.1,34.1,---,---
2024/06/30 07:50:33,234.9,229.7,49.9,18,81.0,34.2,---,---
2024/06/30 07:55:33,233.7,229.9,50.0,18,80.9,34.5,---,---
2024/06/30 08:00:32,234.1,229.6,50.0,18,80.9,34.8,---,---
2024/06/30 08:05:33,233.5,229.5,49.9,18,80.8,34.8,---,---
2024/06/30 08:10:32,232.9,230.0,50.0,19,80.8,35.3,---,---
2024/06/30 08:15:33,233.8,230.0,50.0,17,80.8,35.6,---,---
2024/06/30 08:20:34,233.1,229.5,50.0,18,80.8,36.0,---,---
2024/06/30 08:25:34,232.7,229.5,50.0,19,80.7,36.2,---,---
2024/06/30 08:30:34,232.4,229.7,50.0,17,80.6,36.3,---,---
2024/06/30 08:35:34,232.1,229.7,49.9,18,80.7,36.5,---,---
2024/06/30 08:40:36,230.6,229.3,50.0,18,80.7,36.7,---,---
2024/06/30 08:45:38,231.0,230.0,50.0,17,80.8,36.8,---,---
2024/06/30 08:50:40,230.3,229.7,50.0,18,80.6,37.1,---,---
2024/06/30 08:55:39,230.4,229.3,50.0,18,80.6,37.3,---,---
2024/06/30 09:00:39,229.9,229.7,50.0,18,80.6,37.1,---,---
2024/06/30 09:05:39,230.0,229.7,49.9,18,80.6,37.6,---,---
2024/06/30 09:10:41,230.2,229.6,50.0,18,80.6,37.9,---,---
2024/06/30 09:15:40,229.3,229.5,50.0,18,80.5,37.8,---,---
2024/06/30 09:20:40,229.5,229.6,49.9,18,80.5,38.2,---,---
2024/06/30 09:25:40,228.9,229.6,50.0,18,80.5,38.1,---,---
2024/06/30 09:30:40,230.0,229.8,50.0,18,80.5,38.2,---,---
2024/06/30 09:35:42,229.2,230.0,50.0,18,80.5,38.1,---,---
2024/06/30 09:40:42,229.9,230.1,50.0,17,80.5,37.8,---,---
2024/06/30 09:45:43,230.1,229.8,50.0,19,80.5,38.1,---,---
2024/06/30 09:50:43,228.5,229.5,50.0,19,80.5,38.4,---,---
2024/06/30 09:55:43,229.6,229.7,50.0,18,80.4,38.8,---,---
2024/06/30 10:00:43,230.1,229.9,50.1,18,80.4,39.2,---,---
2024/06/30 10:05:43,230.9,229.7,50.0,18,80.3,39.7,---,---
2024/06/30 10:10:45,231.6,229.6,50.0,17,80.3,39.7,---,---
2024/06/30 10:15:47,230.3,229.9,50.0,18,80.3,39.3,---,---
2024/06/30 10:20:47,231.0,229.6,50.0,18,80.3,39.3,---,---
2024/06/30 10:25:48,230.9,229.6,50.0,19,80.4,39.3,---,---
2024/06/30 10:30:48,231.6,229.5,50.1,17,80.5,38.9,---,---
2024/06/30 10:35:48,231.0,229.8,50.0,19,80.5,38.9,---,---
2024/06/30 10:40:48,230.5,229.6,50.0,18,80.3,39.3,---,---
2024/06/30 10:45:50,231.7,229.7,50.0,18,80.3,39.7,---,---
2024/06/30 10:50:49,231.8,229.5,50.0,18,80.3,40.0,---,---
2024/06/30 10:55:49,231.6,229.7,50.1,18,80.3,40.0,---,---
2024/06/30 11:00:44,232.4,229.8,50.1,18,80.3,39.6,---,---
2024/06/30 11:05:44,231.5,229.8,50.0,17,80.3,39.7,---,---
2024/06/30 11:10:46,231.3,229.8,50.0,18,80.3,40.0,---,---
2024/06/30 11:15:46,232.3,229.7,50.0,19,80.3,40.0,---,---
2024/06/30 11:20:46,232.6,230.2,49.9,18,80.3,40.0,---,---
2024/06/30 11:25:45,232.2,229.6,50.0,18,80.3,40.1,---,---
2024/06/30 11:30:47,232.4,229.7,49.9,18,80.3,40.0,---,---
2024/06/30 11:35:47,232.0,229.8,49.9,18,80.3,40.1,---,---
2024/06/30 11:40:47,230.8,229.7,49.9,17,80.3,40.1,---,---
2024/06/30 11:45:47,231.7,229.9,49.8,18,80.3,40.1,---,---
2024/06/30 11:50:46,231.6,229.9,49.7,18,80.3,40.1,---,---
2024/06/30 11:55:48,231.7,229.8,49.9,19,80.3,40.6,---,---
2024/06/30 12:00:48,231.0,229.5,50.0,18,80.2,40.8,---,---
2024/06/30 12:05:48,230.2,229.3,49.9,19,80.2,41.0,---,---
2024/06/30 12:10:47,230.4,229.4,49.9,18,80.2,41.3,---,---
2024/06/30 12:15:49,230.5,230.3,49.9,18,80.1,41.4,---,---
2024/06/30 12:20:49,0.0,229.9,50.0,19,75.5,41.9,---,---
2024/06/30 12:25:49,0.0,230.1,50.0,19,75.5,43.2,---,---
2024/06/30 12:30:48,0.0,229.7,50.0,19,75.6,43.8,---,---
2024/06/30 12:35:48,0.0,229.9,50.0,19,75.5,44.1,---,---
2024/06/30 12:40:50,0.0,229.6,50.0,18,75.5,44.1,---,---
2024/06/30 12:45:50,0.0,229.6,50.0,19,75.5,44.1,---,---
2024/06/30 12:50:50,0.0,229.6,50.0,19,75.5,44.3,---,---
2024/06/30 12:55:50,0.0,229.8,50.0,19,75.5,44.6,---,---
2024/06/30 13:00:50,0.0,230.0,50.0,19,75.5,45.0,---,---
2024/06/30 13:05:50,0.0,229.8,50.0,19,75.5,45.0,---,---
2024/06/30 13:10:51,0.0,229.8,50.0,19,75.4,44.3,---,---
2024/06/30 13:15:51,0.0,229.5,50.0,19,75.5,44.2,---,---
2024/06/30 13:20:51,0.0,229.9,50.0,18,75.5,44.7,---,---
2024/06/30 13:25:52,0.0,229.9,50.0,20,75.4,44.8,---,---
2024/06/30 13:30:55,0.0,229.9,50.0,19,75.4,45.6,---,---
2024/06/30 13:35:56,0.0,229.9,50.0,19,75.5,46.0,---,---
2024/06/30 13:40:58,0.0,229.9,50.0,19,75.5,46.8,---,---
2024/06/30 13:45:58,0.0,229.7,50.0,18,75.5,46.5,---,---
2024/06/30 13:50:58,0.0,229.8,50.0,18,75.5,46.6,---,---
2024/06/30 13:55:58,0.0,229.7,50.0,18,75.5,46.9,---,---
2024/06/30 14:00:58,0.0,229.6,50.0,19,75.4,46.9,---,---
2024/06/30 14:05:58,0.0,229.6,50.0,19,75.4,46.7,---,---
2024/06/30 14:10:58,0.0,229.8,50.0,19,75.4,46.8,---,---
2024/06/30 14:15:57,0.0,229.5,50.0,18,75.4,46.5,---,---
2024/06/30 14:20:59,0.0,229.7,50.0,19,75.4,46.9,---,---
2024/06/30 14:25:59,0.0,229.4,50.0,20,75.3,47.3,---,---
2024/06/30 14:30:59,0.0,229.7,50.0,19,75.3,47.4,---,---
2024/06/30 14:35:59,0.0,229.9,50.0,19,75.2,47.8,---,---
2024/06/30 14:40:59,0.0,229.5,50.0,19,75.2,48.2,---,---
2024/06/30 14:45:59,0.0,229.8,50.0,18,75.2,48.5,---,---
2024/06/30 14:50:59,233.9,229.5,50.0,18,79.7,47.8,---,---
2024/06/30 14:55:59,228.9,229.8,50.0,18,80.0,47.5,---,---
2024/06/30 15:00:58,229.2,229.6,50.1,20,80.0,47.1,---,---
2024/06/30 15:06:00,230.3,230.0,50.0,19,80.0,46.6,---,---
2024/06/30 15:11:02,230.5,229.3,50.1,18,80.1,46.0,---,---
2024/06/30 15:16:02,229.6,229.7,50.0,19,80.2,46.2,---,---
2024/06/30 15:21:04,229.4,229.9,50.1,17,80.2,46.6,---,---
2024/06/30 15:26:04,228.8,230.1,50.0,18,80.3,46.9,---,---
2024/06/30 15:31:06,228.7,229.6,50.0,17,80.3,46.7,---,---
2024/06/30 15:36:06,229.0,229.8,50.0,19,80.4,46.8,---,---
2024/06/30 15:41:06,228.6,230.0,50.0,19,80.5,46.5,---,---
2024/06/30 15:46:06,228.3,229.7,50.0,18,80.5,46.6,---,---
2024/06/30 15:51:06,228.7,229.8,50.0,19,80.6,46.6,---,---
2024/06/30 15:56:06,228.4,229.7,50.0,18,80.7,46.6,---,---
2024/06/30 16:01:05,233.8,229.8,50.0,18,80.8,46.4,---,---
2024/06/30 16:06:07,232.5,229.6,49.9,18,80.9,46.4,---,---
2024/06/30 16:11:09,232.2,229.8,49.9,19,81.0,46.1,---,---
2024/06/30 16:16:09,232.0,229.4,49.9,19,81.1,45.8,---,---
2024/06/30 16:21:11,232.1,230.1,49.9,19,81.2,45.8,---,---
2024/06/30 16:26:11,231.8,230.1,50.0,19,81.4,45.8,---,---
2024/06/30 16:31:11,231.4,230.0,49.9,18,81.5,45.5,---,---
2024/06/30 16:36:11,231.2,229.7,49.9,18,81.7,45.4,---,---
2024/06/30 16:41:11,232.1,229.5,49.8,18,81.8,45.1,---,---
2024/06/30 16:46:10,233.7,229.8,49.9,19,82.1,44.9,---,---
2024/06/30 16:51:12,234.7,230.0,50.0,18,82.3,44.3,---,---
2024/06/30 16:56:12,231.3,229.7,49.9,18,82.6,44.1,---,---
2024/06/30 17:01:12,230.8,230.0,50.1,19,83.0,43.9,---,---
2024/06/30 17:06:13,231.7,229.9,50.0,18,83.5,43.4,---,---
2024/06/30 17:11:13,231.8,229.4,50.0,18,84.1,42.8,---,---
2024/06/30 17:16:15,232.2,230.0,49.9,18,84.9,42.4,---,---
2024/06/30 17:21:15,230.8,229.4,50.0,17,80.0,41.9,---,---
2024/06/30 17:26:15,230.5,229.2,49.9,18,80.1,41.3,---,---
2024/06/30 17:31:15,232.3,229.7,49.9,18,80.2,40.9,---,---
2024/06/30 17:36:16,231.9,229.8,50.0,17,80.2,40.5,---,---
2024/06/30 17:41:16,232.4,230.1,49.9,18,80.2,40.1,---,---
2024/06/30 17:46:16,233.4,229.8,49.9,19,80.2,40.0,---,---
2024/06/30 17:51:16,232.9,230.0,50.0,16,80.3,39.7,---,---
2024/06/30 17:56:16,234.1,229.7,50.0,18,80.2,39.6,---,---
2024/06/30 18:01:16,233.1,230.2,50.0,19,80.3,39.3,---,---
2024/06/30 18:06:16,232.9,229.4,49.9,17,80.3,39.1,---,---
2024/06/30 18:11:15,233.0,229.4,50.0,18,80.3,38.8,---,---
2024/06/30 18:16:16,232.7,229.3,50.0,17,80.5,38.5,---,---
2024/06/30 18:21:16,231.9,229.5,49.9,18,80.5,38.1,---,---
2024/06/30 18:26:16,233.0,229.9,49.9,17,80.5,38.1,---,---
2024/06/30 18:31:16,232.3,229.9,50.0,19,80.6,37.8,---,---
2024/06/30 18:36:17,232.7,229.9,50.0,18,80.6,37.6,---,---
2024/06/30 18:41:17,232.6,229.3,49.9,18,80.6,36.9,---,---
2024/06/30 18:46:19,233.9,229.6,50.0,18,80.7,36.3,---,---
2024/06/30 18:51:20,233.1,230.0,49.9,19,80.8,35.9,---,---
2024/06/30 18:56:19,233.1,229.6,49.9,18,80.8,35.9,---,---
2024/06/30 19:01:20,233.2,230.1,50.0,17,80.8,35.9,---,---
2024/06/30 19:06:20,233.1,229.8,49.9,17,80.8,35.9,---,---
2024/06/30 19:11:20,232.2,229.4,50.0,18,80.6,35.9,---,---
2024/06/30 19:16:21,231.3,229.8,50.0,18,80.8,35.9,---,---
2024/06/30 19:21:21,230.6,229.9,50.0,17,80.6,36.0,---,---
2024/06/30 19:26:21,228.3,230.2,50.0,18,80.8,35.9,---,---
2024/06/30 19:31:21,227.8,229.7,50.0,18,80.6,36.0,---,---
2024/06/30 19:36:20,230.8,230.2,50.0,18,80.6,35.9,---,---
2024/06/30 19:41:20,230.9,229.8,50.0,17,80.8,35.7,---,---
2024/06/30 19:46:22,230.2,229.8,50.0,19,80.8,35.7,---,---
2024/06/30 19:51:22,230.9,229.7,50.0,18,80.8,35.6,---,---
2024/06/30 19:56:24,231.2,229.3,50.0,17,80.8,35.6,---,---
2024/06/30 20:01:24,231.3,229.6,50.1,17,80.8,35.6,---,---
2024/06/30 20:06:24,232.3,229.6,50.1,18,80.8,35.6,---,---
2024/06/30 20:11:24,232.6,230.0,50.0,18,80.8,35.6,---,---
2024/06/30 20:16:24,232.4,229.6,50.1,17,80.8,35.6,---,---
2024/06/30 20:21:24,232.5,229.9,50.0,18,80.8,35.3,---,---
2024/06/30 20:26:24,233.1,229.7,50.0,18,80.8,35.3,---,---
2024/06/30 20:31:23,233.1,229.7,50.0,17,80.9,35.3,---,---
2024/06/30 20:36:23,233.2,229.7,50.0,18,80.9,35.3,---,---
2024/06/30 20:41:25,233.1,229.7,50.0,18,80.8,35.3,---,---
2024/06/30 20:46:25,232.6,229.6,50.0,18,80.9,35.3,---,---
2024/06/30 20:51:27,233.2,230.0,50.0,18,80.9,35.3,---,---
2024/06/30 20:56:29,233.3,229.6,50.0,18,80.9,35.3,---,---
2024/06/30 21:01:29,233.0,230.0,50.0,18,80.9,35.3,---,---
2024/06/30 21:06:29,233.3,229.8,50.0,17,80.9,35.1,---,---
2024/06/30 21:11:29,233.0,230.0,50.0,18,80.9,35.3,---,---
2024/06/30 21:16:29,233.0,229.8,50.0,18,80.9,35.3,---,---
2024/06/30 21:21:29,233.0,229.9,50.0,17,80.9,35.3,---,---
2024/06/30 21:26:29,233.1,229.7,50.0,17,80.9,35.3,---,---
2024/06/30 21:31:29,233.3,229.8,50.0,18,80.9,35.3,---,---
2024/06/30 21:36:31,234.0,230.3,50.0,17,80.9,35.3,---,---
2024/06/30 21:41:32,233.6,230.0,50.0,17,80.9,35.0,---,---
2024/06/30 21:46:32,233.6,229.8,50.0,18,80.9,34.7,---,---
2024/06/30 21:51:32,232.9,230.0,50.0,17,80.9,34.7,---,---
2024/06/30 21:56:31,233.8,230.2,50.1,17,80.9,34.7,---,---
2024/06/30 22:01:33,234.1,230.1,50.1,18,80.9,34.7,---,---
2024/06/30 22:06:33,233.2,230.1,49.9,17,80.9,34.4,---,---
2024/06/30 22:11:33,232.8,229.6,49.9,17,80.9,34.4,---,---
2024/06/30 22:16:33,232.4,230.1,50.0,19,80.9,34.4,---,---
2024/06/30 22:21:33,232.1,229.8,50.0,17,80.9,34.4,---,---
2024/06/30 22:26:32,233.4,229.1,50.0,17,80.9,34.4,---,---
2024/06/30 22:31:33,233.0,229.6,50.0,19,80.9,34.4,---,---
2024/06/30 22:36:33,232.8,229.8,50.0,17,80.9,34.4,---,---
2024/06/30 22:41:34,233.7,230.2,50.0,17,80.9,34.4,---,---
2024/06/30 22:46:34,233.6,229.3,50.0,18,80.9,34.4,---,---
2024/06/30 22:51:36,232.9,229.1,50.0,17,80.9,34.4,---,---
2024/06/30 22:56:36,234.0,230.2,50.0,19,80.9,34.4,---,---
2024/06/30 23:01:31,232.9,230.2,50.0,18,80.9,34.4,---,---
2024/06/30 23:06:32,232.1,230.1,50.0,18,80.9,34.4,---,---
2024/06/30 23:11:33,233.0,229.8,50.0,18,80.9,34.4,---,---
2024/06/30 23:16:33,233.4,229.8,50.0,17,80.9,34.4,---,---
2024/06/30 23:21:33,232.0,229.7,50.0,18,80.9,34.4,---,---
2024/06/30 23:26:33,232.1,229.7,50.0,18,80.9,34.4,---,---
2024/06/30 23:31:33,233.3,229.8,50.0,18,80.9,34.2,---,---
2024/06/30 23:36:33,232.8,230.1,50.0,19,80.9,34.1,---,---
2024/06/30 23:41:32,231.9,230.3,50.0,17,80.9,34.1,---,---
2024/06/30 23:46:33,232.4,229.5,50.0,17,80.9,34.0,---,---
2024/06/30 23:51:34,232.7,229.8,50.0,18,80.9,34.0,---,---
2024/06/30 23:56:35,233.6,229.6,50.0,17,80.9,34.0,---,---
