Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/01 00:01:33,234.9,229.8,50.1,17,82.4,35.6,---,---
2024/06/01 00:06:34,234.6,229.8,50.0,17,82.4,35.6,---,---
2024/06/01 00:11:34,235.1,230.2,50.0,11,82.4,35.3,---,---
2024/06/01 00:16:34,233.6,229.7,50.0,16,82.4,35.3,---,---
2024/06/01 00:21:33,233.9,229.9,50.0,17,82.4,35.3,---,---
2024/06/01 00:26:33,233.0,229.7,50.0,17,82.4,35.3,---,---
2024/06/01 00:31:35,234.2,229.4,50.0,17,82.4,35.3,---,---
2024/06/01 00:36:34,234.1,230.0,50.0,17,82.4,35.3,---,---
2024/06/01 00:41:36,235.3,229.6,50.0,16,82.4,35.1,---,---
2024/06/01 00:46:36,233.6,230.0,50.0,16,82.4,34.9,---,---
2024/06/01 00:51:35,233.4,229.5,50.0,16,82.4,35.0,---,---
2024/06/01 00:56:37,234.4,229.7,50.0,17,82.4,34.8,---,---
2024/06/01 01:01:37,235.3,229.9,50.0,17,82.4,34.7,---,---
2024/06/01 01:06:37,232.1,229.2,50.0,16,82.4,34.7,---,---
2024/06/01 01:11:36,232.8,229.3,50.0,18,82.4,34.7,---,---
2024/06/01 01:16:36,233.7,229.8,50.0,16,82.4,34.5,---,---
2024/06/01 01:21:38,232.8,229.9,50.0,17,82.4,34.4,---,---
2024/06/01 01:26:38,233.7,229.8,50.0,16,82.4,34.4,---,---
2024/06/01 01:31:38,232.6,230.1,50.0,17,82.4,34.2,---,---
2024/06/01 01:36:39,233.3,229.5,50.0,16,82.4,34.2,---,---
2024/06/01 01:41:41,233.5,229.4,49.9,17,82.4,34.1,---,---
2024/06/01 01:46:41,232.9,230.1,50.0,17,82.4,34.1,---,---
2024/06/01 01:51:40,233.9,229.7,50.0,17,82.4,34.1,---,---
2024/06/01 01:56:42,233.6,229.6,50.0,16,82.4,34.1,---,---
2024/06/01 02:01:42,234.0,229.3,50.0,17,82.4,34.0,---,---
2024/06/01 02:06:42,232.5,229.4,50.0,17,82.4,34.0,---,---
2024/06/01 02:11:42,233.1,229.8,50.0,17,82.4,33.9,---,---
2024/06/01 02:16:43,233.2,230.2,49.9,17,82.4,33.9,---,---
2024/06/01 02:21:43,232.4,229.3,49.9,17,82.4,33.9,---,---
2024/06/01 02:26:43,232.8,229.5,49.9,17,82.4,33.9,---,---
2024/06/01 02:31:42,233.0,229.8,49.9,17,82.4,33.8,---,---
2024/06/01 02:36:42,233.1,229.6,49.9,17,82.4,33.6,---,---
2024/06/01 02:41:44,233.3,229.9,49.9,17,82.4,33.6,---,---
2024/06/01 02:46:44,235.1,230.1,50.0,17,82.4,33.6,---,---
2024/06/01 02:51:44,235.8,230.1,50.0,16,82.4,33.6,---,---
2024/06/01 02:56:43,234.5,229.8,49.9,17,82.4,33.4,---,---
2024/06/01 03:01:45,234.4,229.6,50.0,17,82.4,33.4,---,---
2024/06/01 03:06:45,233.9,229.9,49.9,17,82.4,33.4,---,---
2024/06/01 03:11:45,233.7,229.5,49.9,17,82.4,33.4,---,---
2024/06/01 03:16:46,233.8,229.7,50.0,18,82.4,33.4,---,---
2024/06/01 03:21:48,233.0,229.7,50.0,17,82.4,33.4,---,---
2024/06/01 03:26:50,234.3,229.8,50.0,18,82.4,33.3,---,---
2024/06/01 03:31:50,232.4,229.3,50.0,17,82.4,33.4,---,---
2024/06/01 03:36:52,231.5,230.0,50.0,17,82.4,33.3,---,---
2024/06/01 03:41:52,232.2,229.7,50.0,17,82.4,33.1,---,---
2024/06/01 03:46:51,231.3,230.3,50.0,17,82.4,33.1,---,---
2024/06/01 03:51:53,231.8,230.3,50.0,17,82.4,33.1,---,---
2024/06/01 03:56:53,230.2,229.5,50.0,17,82.4,33.0,---,---
2024/06/01 04:01:53,231.3,229.9,50.0,16,82.4,33.0,---,---
2024/06/01 04:06:53,232.0,229.5,49.9,17,82.4,32.9,---,---
2024/06/01 04:11:52,231.4,229.4,50.0,17,82.4,32.9,---,---
2024/06/01 04:16:54,230.6,230.0,49.9,17,82.4,32.7,---,---
2024/06/01 04:21:54,230.8,229.8,49.9,17,82.4,32.7,---,---
2024/06/01 04:26:54,230.9,229.7,49.9,17,82.4,32.8,---,---
2024/06/01 04:31:54,230.7,229.6,50.0,17,82.4,32.8,---,---
2024/06/01 04:36:56,234.5,229.3,50.0,17,82.4,32.8,---,---
2024/06/01 04:41:56,234.3,229.6,50.0,17,82.4,32.5,---,---
2024/06/01 04:46:56,235.0,229.5,49.9,17,82.4,32.5,---,---
2024/06/01 04:51:56,235.1,230.2,50.0,17,82.4,32.5,---,---
2024/06/01 04:56:55,233.8,230.0,49.9,17,82.4,32.5,---,---
2024/06/01 05:01:57,234.5,229.6,50.1,17,82.4,32.5,---,---
2024/06/01 05:06:57,233.7,230.2,49.9,17,82.4,32.3,---,---
2024/06/01 05:11:57,234.6,229.7,50.0,17,82.4,32.5,---,---
2024/06/01 05:16:57,234.6,229.9,50.0,17,82.4,32.5,---,---
2024/06/01 05:21:58,234.4,229.9,49.9,17,82.4,32.5,---,---
2024/06/01 05:26:53,234.5,229.7,50.0,17,82.4,32.8,---,---
2024/06/01 05:31:55,233.6,230.0,50.0,17,82.4,32.7,---,---
2024/06/01 05:36:54,234.0,229.4,50.0,17,82.4,32.9,---,---
2024/06/01 05:41:54,234.3,229.6,49.9,17,82.4,33.0,---,---
2024/06/01 05:46:56,233.6,229.7,49.9,17,82.4,33.0,---,---
2024/06/01 05:51:55,233.0,229.7,49.9,17,82.4,33.1,---,---
2024/06/01 05:56:57,233.4,230.4,50.0,17,82.4,33.1,---,---
2024/06/01 06:01:57,234.0,229.9,50.1,17,82.4,33.4,---,---
2024/06/01 06:06:59,233.2,229.7,49.9,17,82.4,33.6,---,---
2024/06/01 06:11:58,232.6,229.9,50.0,17,82.4,33.8,---,---
2024/06/01 06:16:58,233.4,230.0,50.0,17,82.4,34.1,---,---
2024/06/01 06:21:58,233.2,229.5,50.0,16,82.4,34.4,---,---
2024/06/01 06:27:00,232.7,229.7,50.0,18,82.4,34.5,---,---
2024/06/01 06:31:59,232.9,229.8,50.0,17,82.4,34.8,---,---
2024/06/01 06:36:59,232.7,229.4,50.0,17,82.4,35.1,---,---
2024/06/01 06:42:01,232.1,229.7,50.0,18,82.4,35.6,---,---
2024/06/01 06:47:00,232.0,229.5,50.0,17,82.4,35.7,---,---
2024/06/01 06:52:00,231.0,229.9,50.0,17,82.4,35.9,---,---
2024/06/01 06:57:02,231.9,229.6,50.0,17,82.4,36.3,---,---
2024/06/01 07:02:02,232.0,229.5,50.0,17,82.4,36.5,---,---
2024/06/01 07:07:01,232.3,229.6,50.0,16,82.4,36.5,---,---
2024/06/01 07:12:01,233.9,229.9,50.0,17,82.4,36.5,---,---
2024/06/01 07:17:03,232.9,229.9,50.0,18,82.4,37.1,---,---
2024/06/01 07:22:03,232.8,230.2,49.9,17,82.4,37.5,---,---
2024/06/01 07:27:02,229.8,229.9,50.0,18,82.4,37.9,---,---
2024/06/01 07:32:04,233.2,230.0,49.9,17,82.4,38.1,---,---
2024/06/01 07:37:04,233.3,230.0,49.9,17,82.4,37.8,---,---
2024/06/01 07:42:03,233.3,229.6,50.0,17,82.4,37.9,---,---
2024/06/01 07:47:05,232.3,229.9,50.0,17,82.4,38.4,---,---
2024/06/01 07:52:05,233.2,229.3,50.0,18,82.5,39.3,---,---
2024/06/01 07:57:04,234.3,229.9,50.1,17,82.5,40.1,---,---
2024/06/01 08:02:06,232.8,229.9,50.0,18,82.5,41.2,---,---
2024/06/01 08:07:08,0.0,230.0,50.0,19,74.9,42.2,---,---
2024/06/01 08:12:08,0.0,229.8,50.0,17,75.2,42.9,---,---
2024/06/01 08:17:07,0.0,229.6,50.0,18,75.2,43.6,---,---
2024/06/01 08:22:07,0.0,229.8,50.0,18,75.2,44.3,---,---
2024/06/01 08:27:09,0.0,230.1,50.0,17,75.3,44.9,---,---
2024/06/01 08:32:09,0.0,229.8,50.0,18,75.4,45.0,---,---
2024/06/01 08:37:08,0.0,229.5,50.0,18,75.4,45.6,---,---
2024/06/01 08:42:10,0.0,229.6,50.0,19,75.4,45.7,---,---
2024/06/01 08:47:10,0.0,229.7,50.0,18,75.4,45.9,---,---
2024/06/01 08:52:09,0.0,229.9,50.0,18,75.4,45.8,---,---
2024/06/01 08:57:11,0.0,229.8,50.0,18,75.4,45.9,---,---
2024/06/01 09:02:11,0.0,229.6,50.0,18,75.4,45.9,---,---
2024/06/01 09:07:10,0.0,229.8,50.0,18,75.4,46.0,---,---
2024/06/01 09:12:10,0.0,229.9,50.0,18,75.4,46.0,---,---
2024/06/01 09:17:12,0.0,229.7,50.0,19,75.3,46.0,---,---
2024/06/01 09:22:12,0.0,229.7,50.0,18,75.4,46.0,---,---
2024/06/01 09:27:13,0.0,229.8,50.0,19,75.3,46.0,---,---
2024/06/01 09:32:15,0.0,229.8,50.0,19,75.2,45.9,---,---
2024/06/01 09:37:15,0.0,229.9,50.0,18,75.2,45.5,---,---
2024/06/01 09:42:14,0.0,229.8,50.0,18,75.2,45.4,---,---
2024/06/01 09:47:16,0.0,229.9,50.0,19,75.1,45.5,---,---
2024/06/01 09:52:16,0.0,229.8,50.0,18,75.1,45.8,---,---
2024/06/01 09:57:15,0.0,230.0,50.0,18,75.1,45.8,---,---
2024/06/01 10:02:15,0.0,229.9,50.0,18,75.0,45.8,---,---
2024/06/01 10:07:17,0.0,229.7,50.0,17,74.9,45.9,---,---
2024/06/01 10:12:17,0.0,229.6,50.0,17,74.9,45.9,---,---
2024/06/01 10:17:16,0.0,229.7,50.0,18,74.8,46.0,---,---
2024/06/01 10:22:18,0.0,229.7,50.0,19,74.7,46.1,---,---
2024/06/01 10:27:20,0.0,229.6,50.0,18,74.6,46.5,---,---
2024/06/01 10:32:22,0.0,229.8,50.0,20,74.5,46.6,---,---
2024/06/01 10:37:21,0.0,229.7,50.0,19,74.5,46.9,---,---
2024/06/01 10:42:21,0.0,229.9,50.0,18,74.4,46.7,---,---
2024/06/01 10:47:23,0.0,229.6,50.0,19,74.2,46.9,---,---
2024/06/01 10:52:25,0.0,229.8,50.0,19,74.1,46.9,---,---
2024/06/01 10:57:25,0.0,229.7,50.0,18,74.0,47.1,---,---
2024/06/01 11:02:24,0.0,229.6,50.0,19,73.9,47.1,---,---
2024/06/01 11:07:24,234.6,229.9,50.0,18,79.4,47.1,---,---
2024/06/01 11:12:26,233.2,228.8,49.9,17,79.2,47.8,---,---
2024/06/01 11:17:28,233.4,230.2,50.0,17,78.2,48.6,---,---
2024/06/01 11:22:30,232.3,228.6,49.9,18,77.7,49.3,---,---
2024/06/01 11:27:30,234.1,229.7,49.9,17,79.3,49.4,---,---
2024/06/01 11:32:30,229.6,228.2,50.0,19,78.8,49.4,---,---
2024/06/01 11:37:30,232.7,230.2,50.0,18,77.4,50.2,---,---
2024/06/01 11:42:30,234.2,229.9,50.0,18,79.0,50.5,---,---
2024/06/01 11:47:32,232.2,228.2,49.9,18,78.6,50.0,---,---
2024/06/01 11:52:32,233.8,232.0,49.9,17,77.7,51.0,---,---
2024/06/01 11:57:32,234.1,234.3,50.0,15,78.4,50.1,---,---
2024/06/01 12:02:32,229.3,229.6,50.0,15,78.7,50.1,---,---
2024/06/01 12:07:33,234.0,234.3,49.9,16,80.3,50.2,---,---
2024/06/01 12:12:33,229.4,229.3,49.9,15,78.4,49.6,---,---
2024/06/01 12:17:34,229.6,229.1,49.9,15,77.6,50.0,---,---
2024/06/01 12:22:34,231.3,231.2,50.0,15,78.4,49.6,---,---
2024/06/01 12:27:34,229.1,229.6,50.0,15,79.1,50.1,---,---
2024/06/01 12:32:35,232.7,232.5,50.0,14,78.7,49.7,---,---
2024/06/01 12:37:36,0.0,0.0,0.0,0,78.4,50.1,---,---
2024/06/01 12:42:35,0.0,0.0,0.0,0,78.1,50.6,---,---
2024/06/01 12:47:35,231.3,232.3,49.9,7,79.2,50.5,---,---
2024/06/01 12:52:37,230.7,229.6,49.9,15,77.9,50.7,---,---
2024/06/01 12:57:37,232.1,230.4,50.0,15,78.5,50.2,---,---
2024/06/01 13:02:39,0.0,0.0,0.0,0,78.2,50.9,---,---
2024/06/01 13:07:41,0.0,0.0,0.0,0,78.1,51.2,---,---
2024/06/01 13:12:40,228.2,228.6,49.9,14,79.4,51.4,---,---
2024/06/01 13:17:40,233.2,233.1,50.0,16,78.7,51.2,---,---
2024/06/01 13:22:41,231.3,231.4,49.9,16,78.4,51.5,---,---
2024/06/01 13:27:41,234.3,234.7,50.0,15,78.7,51.2,---,---
2024/06/01 13:32:41,230.3,230.4,50.0,15,80.2,51.7,---,---
2024/06/01 13:37:41,231.4,231.5,49.9,15,79.2,51.5,---,---
2024/06/01 13:42:42,232.3,233.4,50.0,16,81.1,52.2,---,---
2024/06/01 13:47:42,230.3,229.4,50.0,15,79.1,51.9,---,---
2024/06/01 13:52:42,230.7,231.4,49.9,14,82.5,52.3,---,---
2024/06/01 13:57:42,231.3,231.9,50.0,16,82.6,52.3,---,---
2024/06/01 14:02:42,232.6,233.0,50.1,15,82.6,52.3,---,---
2024/06/01 14:07:42,231.4,231.8,49.9,15,82.6,52.3,---,---
2024/06/01 14:12:43,230.9,231.0,49.9,15,82.6,52.3,---,---
2024/06/01 14:17:43,231.7,232.2,50.0,15,82.6,52.3,---,---
2024/06/01 14:22:43,231.3,231.5,50.0,16,82.6,52.6,---,---
2024/06/01 14:27:44,231.7,232.5,50.0,16,82.6,52.6,---,---
2024/06/01 14:32:44,232.5,232.1,50.0,16,82.6,52.6,---,---
2024/06/01 14:37:44,233.4,232.6,49.9,15,82.6,52.5,---,---
2024/06/01 14:42:45,230.9,230.3,50.0,15,82.6,52.5,---,---
2024/06/01 14:47:45,231.9,232.5,50.0,15,82.6,52.5,---,---
2024/06/01 14:52:46,232.7,232.8,50.0,15,82.6,52.3,---,---
2024/06/01 14:57:46,231.6,230.9,50.1,16,82.6,51.7,---,---
2024/06/01 15:02:46,230.7,231.1,50.1,16,82.6,51.6,---,---
2024/06/01 15:07:47,230.6,230.3,50.1,16,82.6,51.6,---,---
2024/06/01 15:12:47,231.7,231.2,50.1,15,82.6,51.4,---,---
2024/06/01 15:17:48,231.6,231.4,50.1,15,82.6,51.1,---,---
2024/06/01 15:22:48,232.6,231.7,50.1,15,82.6,51.0,---,---
2024/06/01 15:27:48,233.7,233.2,50.1,15,82.6,51.0,---,---
2024/06/01 15:32:48,233.1,233.3,50.1,16,82.6,51.2,---,---
2024/06/01 15:37:49,232.9,231.8,50.0,16,82.6,50.9,---,---
2024/06/01 15:42:49,230.1,229.6,50.1,16,82.6,50.9,---,---
2024/06/01 15:47:49,229.6,230.4,50.1,15,82.6,50.9,---,---
2024/06/01 15:52:50,229.1,229.6,50.1,15,82.6,50.7,---,---
2024/06/01 15:57:50,229.4,229.5,50.1,16,82.6,50.5,---,---
2024/06/01 16:02:50,232.6,232.9,50.1,15,82.6,49.9,---,---
2024/06/01 16:07:51,232.0,232.9,50.0,16,82.6,48.9,---,---
2024/06/01 16:12:51,232.4,232.8,50.0,16,82.6,47.8,---,---
2024/06/01 16:17:52,232.6,233.1,50.0,16,82.6,47.1,---,---
2024/06/01 16:22:53,232.6,232.1,50.0,15,82.6,46.8,---,---
2024/06/01 16:27:53,231.8,232.5,50.0,15,82.5,46.1,---,---
2024/06/01 16:32:53,232.0,232.0,49.9,16,82.5,45.9,---,---
2024/06/01 16:37:53,232.5,232.3,49.9,15,82.5,45.5,---,---
2024/06/01 16:42:53,232.2,232.5,50.0,16,82.5,45.4,---,---
2024/06/01 16:47:54,232.3,233.2,50.0,16,82.5,45.8,---,---
2024/06/01 16:52:54,233.3,233.6,49.9,16,82.5,45.8,---,---
2024/06/01 16:57:55,234.0,233.8,49.9,15,82.5,45.8,---,---
2024/06/01 17:02:55,232.5,232.6,50.0,15,82.5,45.5,---,---
2024/06/01 17:07:55,232.9,232.9,50.0,15,82.5,45.3,---,---
2024/06/01 17:12:55,232.6,232.4,50.0,15,82.5,44.8,---,---
2024/06/01 17:17:55,233.4,233.0,50.0,15,82.4,44.4,---,---
2024/06/01 17:22:56,232.4,232.6,50.0,16,82.4,44.3,---,---
2024/06/01 17:27:52,232.8,233.1,50.0,16,82.4,44.7,---,---
2024/06/01 17:32:52,233.0,233.6,50.0,15,82.5,45.0,---,---
2024/06/01 17:37:52,232.4,231.9,50.0,16,82.5,45.1,---,---
2024/06/01 17:42:54,232.0,231.8,50.0,16,82.5,45.1,---,---
2024/06/01 17:47:56,233.6,234.4,50.0,16,82.5,45.0,---,---
2024/06/01 17:52:56,234.0,234.4,50.0,15,82.4,44.8,---,---
