Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/05/29 09:56:34,229.0,229.6,50.0,15,82.6,44.4,---,---
2024/05/29 10:01:33,232.1,229.8,50.1,17,82.6,44.4,---,---
2024/05/29 10:06:33,230.6,229.5,49.9,18,82.6,44.6,---,---
2024/05/29 10:11:35,229.2,229.9,50.0,17,82.6,44.6,---,---
2024/05/29 10:16:35,232.6,229.7,49.9,18,82.6,44.7,---,---
2024/05/29 10:21:34,232.0,229.5,49.9,17,82.6,44.8,---,---
2024/05/29 10:26:36,233.1,229.9,49.9,18,82.6,44.8,---,---
2024/05/29 10:31:38,232.9,229.9,49.9,18,82.6,44.8,---,---
2024/05/29 10:36:39,232.9,229.9,49.9,18,82.6,45.0,---,---
2024/05/29 10:41:39,233.4,229.8,49.9,18,82.6,45.0,---,---
2024/05/29 10:46:41,233.3,230.1,50.0,17,82.6,45.0,---,---
2024/05/29 10:51:41,233.2,229.7,50.0,17,82.6,45.4,---,---
2024/05/29 10:56:40,233.2,230.1,49.9,18,82.6,45.7,---,---
2024/05/29 11:01:42,235.0,230.1,50.0,16,82.6,45.8,---,---
2024/05/29 11:06:42,233.3,229.0,50.0,18,82.7,46.0,---,---
2024/05/29 11:11:41,229.8,229.8,50.0,18,82.7,46.1,---,---
2024/05/29 11:16:43,229.9,229.7,49.9,17,82.7,46.6,---,---
2024/05/29 11:21:45,230.0,229.9,49.9,18,82.7,46.9,---,---
2024/05/29 11:26:46,229.9,229.4,49.9,17,82.7,47.3,---,---
2024/05/29 11:31:46,229.5,229.7,50.0,18,82.7,47.5,---,---
2024/05/29 11:36:48,229.5,229.6,49.9,18,82.7,48.0,---,---
2024/05/29 11:41:50,229.2,229.6,49.9,17,82.7,48.4,---,---
2024/05/29 11:46:52,229.2,229.7,49.9,17,82.7,48.6,---,---
2024/05/29 11:51:51,229.4,229.9,50.0,17,82.7,48.6,---,---
2024/05/29 11:56:53,233.8,229.4,50.0,18,82.7,49.0,---,---
2024/05/29 12:01:55,232.8,230.2,50.0,18,82.7,49.6,---,---
2024/05/29 12:06:54,232.9,230.2,50.0,18,82.7,49.7,---,---
2024/05/29 12:11:56,232.2,229.7,49.9,18,82.7,49.9,---,---
2024/05/29 12:16:56,232.0,230.1,50.0,17,82.7,50.1,---,---
2024/05/29 12:21:55,232.0,229.5,50.0,18,82.7,50.2,---,---
2024/05/29 12:26:57,230.5,229.4,50.0,17,82.7,50.5,---,---
2024/05/29 12:31:58,230.4,229.8,50.0,18,82.7,50.6,---,---
2024/05/29 12:36:58,231.2,229.8,49.9,18,82.7,50.6,---,---
2024/05/29 12:41:58,231.3,229.5,49.9,18,82.7,50.7,---,---
2024/05/29 12:46:59,231.4,229.5,50.0,17,82.7,51.0,---,---
2024/05/29 12:51:59,232.5,232.5,49.9,15,82.7,51.0,---,---
2024/05/29 12:57:00,233.0,233.2,49.9,15,82.7,50.5,---,---
2024/05/29 13:02:00,234.3,233.9,50.1,15,82.6,50.0,---,---
2024/05/29 13:07:00,233.1,233.0,49.9,16,82.6,50.0,---,---
2024/05/29 13:12:01,232.3,232.5,49.9,15,82.6,50.1,---,---
2024/05/29 13:17:01,231.9,231.8,49.9,15,82.6,50.2,---,---
2024/05/29 13:22:01,232.7,232.4,49.9,15,82.6,50.2,---,---
2024/05/29 13:27:02,231.7,232.8,49.9,15,82.6,50.6,---,---
2024/05/29 13:32:02,232.3,232.2,49.9,15,82.6,50.9,---,---
2024/05/29 13:37:02,229.7,229.9,49.9,15,82.6,51.2,---,---
2024/05/29 13:42:02,229.6,229.4,50.0,15,82.6,51.4,---,---
2024/05/29 13:47:02,229.4,229.5,49.9,16,82.7,51.5,---,---
2024/05/29 13:52:02,0.0,0.0,0.0,0,80.7,51.8,---,---
2024/05/29 13:57:04,0.0,0.0,0.0,0,80.0,52.3,---,---
2024/05/29 14:02:06,0.0,0.0,0.0,0,79.4,52.5,---,---
2024/05/29 14:07:05,0.0,0.0,0.0,0,79.0,53.0,---,---
2024/05/29 14:12:07,0.0,0.0,0.0,0,78.4,53.1,---,---
2024/05/29 14:17:09,0.0,0.0,0.0,0,78.1,53.4,---,---
2024/05/29 14:22:08,0.0,0.0,0.0,0,77.6,53.4,---,---
2024/05/29 14:27:08,0.0,0.0,0.0,0,77.2,53.6,---,---
2024/05/29 14:32:10,232.8,233.2,50.0,0,82.7,53.6,---,---
2024/05/29 14:37:09,232.1,232.7,50.1,15,82.7,52.8,---,---
2024/05/29 14:42:10,232.3,232.5,50.0,15,82.7,52.8,---,---
2024/05/29 14:47:10,232.4,233.0,50.0,16,82.7,52.9,---,---
2024/05/29 14:52:11,234.2,233.3,50.0,15,82.7,53.1,---,---
2024/05/29 14:57:11,231.2,231.5,50.0,15,82.7,53.1,---,---
2024/05/29 15:02:12,231.0,230.7,50.1,15,82.7,52.9,---,---
2024/05/29 15:07:12,231.7,231.4,50.0,14,82.7,52.9,---,---
2024/05/29 15:12:12,232.0,231.3,50.0,15,82.7,52.9,---,---
2024/05/29 15:17:12,231.2,232.0,50.0,15,82.7,52.9,---,---
2024/05/29 15:22:12,232.4,231.9,50.0,16,82.7,52.8,---,---
2024/05/29 15:27:12,230.5,230.1,50.0,15,82.7,52.6,---,---
2024/05/29 15:32:12,231.7,230.8,50.1,15,82.7,52.7,---,---
2024/05/29 15:37:12,230.5,230.3,50.0,15,82.7,52.5,---,---
2024/05/29 15:42:12,229.6,229.3,50.0,15,82.7,52.2,---,---
2024/05/29 15:47:13,228.9,228.8,50.0,15,82.7,52.3,---,---
2024/05/29 15:52:13,228.8,228.8,50.0,15,82.7,52.5,---,---
2024/05/29 15:57:13,0.0,0.0,0.0,0,80.2,53.4,---,---
2024/05/29 16:02:12,0.0,0.0,0.0,0,79.6,54.0,---,---
2024/05/29 16:07:14,0.0,0.0,0.0,0,79.0,53.9,---,---
2024/05/29 16:12:13,0.0,0.0,0.0,0,78.5,54.0,---,---
2024/05/29 16:17:13,0.0,0.0,0.0,0,78.1,54.0,---,---
2024/05/29 16:22:13,0.0,0.0,0.0,0,77.7,53.9,---,---
2024/05/29 16:27:15,0.0,0.0,0.0,0,77.3,53.9,---,---
2024/05/29 16:32:14,0.0,0.0,0.0,0,77.0,53.4,---,---
2024/05/29 16:37:14,0.0,0.0,0.0,0,76.8,53.0,---,---
2024/05/29 16:42:16,235.9,234.8,50.0,0,82.6,52.1,---,---
2024/05/29 16:47:15,233.3,233.1,50.0,0,82.6,51.2,---,---
2024/05/29 16:52:15,232.9,232.7,50.1,0,82.6,50.2,---,---
2024/05/29 16:57:17,232.6,232.9,50.1,0,82.6,48.6,---,---
2024/05/29 17:02:19,231.7,231.4,50.2,14,82.6,46.9,---,---
2024/05/29 17:07:19,233.9,233.4,50.2,15,82.6,47.4,---,---
2024/05/29 17:12:19,233.4,233.2,50.2,15,82.6,47.4,---,---
2024/05/29 17:17:19,232.7,231.6,50.1,15,82.6,47.3,---,---
2024/05/29 17:22:19,232.8,232.4,50.1,16,82.6,47.1,---,---
2024/05/29 17:27:14,233.6,233.4,50.1,15,82.6,47.0,---,---
2024/05/29 17:32:14,231.8,231.9,50.1,15,82.6,46.9,---,---
2024/05/29 17:37:14,232.6,232.6,50.1,15,82.5,46.6,---,---
2024/05/29 17:42:14,231.7,232.4,50.0,16,82.5,46.1,---,---
2024/05/29 17:47:14,231.3,231.3,50.0,15,82.5,46.0,---,---
2024/05/29 17:52:16,231.3,231.1,50.0,15,82.5,45.9,---,---
2024/05/29 17:57:17,231.5,231.5,50.1,15,82.5,45.7,---,---
2024/05/29 18:02:17,232.7,232.9,50.1,15,82.5,45.6,---,---
2024/05/29 18:07:17,232.9,232.4,50.0,15,82.5,45.1,---,---
2024/05/29 18:12:17,232.7,233.5,50.0,15,82.5,45.0,---,---
2024/05/29 18:17:17,232.1,232.5,50.1,15,82.4,44.8,---,---
2024/05/29 18:22:17,232.6,233.3,50.1,15,82.4,44.8,---,---
2024/05/29 18:27:17,232.2,231.4,50.1,15,82.4,44.4,---,---
2024/05/29 18:32:17,234.1,233.9,50.1,15,82.4,44.2,---,---
2024/05/29 18:37:18,234.9,234.5,50.0,15,82.4,44.0,---,---
2024/05/29 18:42:20,233.4,233.2,50.0,15,82.4,43.6,---,---
2024/05/29 18:47:20,233.4,233.6,50.0,15,82.4,43.0,---,---
2024/05/29 18:52:20,233.0,233.3,50.0,15,82.4,42.7,---,---
2024/05/29 18:57:20,233.3,234.1,50.0,15,82.4,42.2,---,---
2024/05/29 19:02:20,235.2,235.4,50.1,15,82.4,41.9,---,---
2024/05/29 19:07:20,234.0,233.7,50.0,15,82.4,41.5,---,---
2024/05/29 19:12:20,232.6,232.6,50.0,15,82.4,41.2,---,---
2024/05/29 19:17:20,231.7,230.0,50.0,17,82.4,41.0,---,---
2024/05/29 19:22:20,231.9,230.1,50.0,17,82.5,41.0,---,---
2024/05/29 19:27:20,230.9,229.6,50.0,17,82.5,41.0,---,---
2024/05/29 19:32:22,231.0,229.5,50.0,17,82.5,40.9,---,---
2024/05/29 19:37:23,230.2,229.9,50.0,17,82.5,40.9,---,---
2024/05/29 19:42:23,230.8,229.9,50.0,17,82.5,40.8,---,---
2024/05/29 19:47:23,231.4,229.7,50.0,17,82.6,40.9,---,---
2024/05/29 19:52:25,230.5,229.6,50.0,17,82.6,40.8,---,---
2024/05/29 19:57:25,230.3,229.9,50.0,18,82.5,40.6,---,---
2024/05/29 20:02:26,229.5,229.9,50.0,17,82.5,40.5,---,---
2024/05/29 20:07:26,233.2,229.7,49.9,17,82.5,40.1,---,---
2024/05/29 20:12:26,233.4,229.7,49.9,17,82.5,40.0,---,---
2024/05/29 20:17:26,233.5,229.5,50.0,17,82.5,40.0,---,---
2024/05/29 20:22:27,233.1,230.2,50.0,17,82.5,39.7,---,---
2024/05/29 20:27:27,233.5,229.7,50.0,17,82.5,39.7,---,---
2024/05/29 20:32:27,234.5,229.8,50.0,17,82.5,39.7,---,---
2024/05/29 20:37:29,232.1,229.9,49.9,17,82.5,39.7,---,---
