Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/28 00:01:21,231.9,230.2,50.0,17,80.9,33.6,---,---
2024/06/28 00:06:21,232.7,229.5,50.0,17,81.0,33.4,---,---
2024/06/28 00:11:22,233.0,229.7,50.0,12,81.0,33.4,---,---
2024/06/28 00:16:24,231.7,229.7,50.0,18,81.1,33.4,---,---
2024/06/28 00:21:24,231.5,229.8,50.0,17,80.9,33.4,---,---
2024/06/28 00:26:24,230.6,229.5,50.0,18,81.3,33.4,---,---
2024/06/28 00:31:24,230.9,229.4,49.9,18,81.0,33.4,---,---
2024/06/28 00:36:24,230.2,230.0,50.0,18,81.1,33.3,---,---
2024/06/28 00:41:23,230.5,229.4,50.0,18,81.1,33.3,---,---
2024/06/28 00:46:23,230.5,229.4,50.0,18,81.1,33.4,---,---
2024/06/28 00:51:23,230.7,230.0,50.0,18,81.1,33.3,---,---
2024/06/28 00:56:25,230.9,229.6,50.0,18,81.1,33.1,---,---
2024/06/28 01:01:27,231.1,229.8,50.0,18,81.1,33.1,---,---
2024/06/28 01:06:27,231.3,229.3,50.0,18,81.1,33.1,---,---
2024/06/28 01:11:27,230.7,229.9,50.0,18,81.1,33.1,---,---
2024/06/28 01:16:27,233.5,229.5,49.9,17,81.1,33.1,---,---
2024/06/28 01:21:27,233.5,229.6,50.0,18,81.1,33.0,---,---
2024/06/28 01:26:27,230.8,230.1,50.0,17,81.0,33.0,---,---
2024/06/28 01:31:27,230.8,230.4,49.9,17,81.1,33.0,---,---
2024/06/28 01:36:28,231.2,230.3,50.0,18,81.1,33.1,---,---
2024/06/28 01:41:29,230.7,230.3,50.0,18,81.2,33.1,---,---
2024/06/28 01:46:30,231.0,229.9,50.0,19,81.1,33.1,---,---
2024/06/28 01:51:30,231.8,229.6,50.0,18,81.1,33.1,---,---
2024/06/28 01:56:30,230.6,229.6,50.0,17,81.1,33.1,---,---
2024/06/28 02:01:30,232.5,229.7,50.0,17,81.1,33.1,---,---
2024/06/28 02:06:30,231.8,229.8,50.0,17,81.1,33.1,---,---
2024/06/28 02:11:31,232.7,230.2,50.0,17,81.1,33.1,---,---
2024/06/28 02:16:33,230.4,230.2,50.0,18,81.1,33.1,---,---
2024/06/28 02:21:33,232.2,230.4,50.0,18,81.1,33.3,---,---
2024/06/28 02:26:35,231.3,229.2,50.0,17,81.1,33.3,---,---
2024/06/28 02:31:35,231.1,229.7,50.0,18,81.1,33.3,---,---
2024/06/28 02:36:35,231.9,230.4,50.0,18,81.1,33.3,---,---
2024/06/28 02:41:35,232.1,229.7,50.0,17,81.0,33.4,---,---
2024/06/28 02:46:34,232.2,230.0,50.0,17,81.2,33.4,---,---
2024/06/28 02:51:36,232.4,230.0,50.0,18,81.0,33.4,---,---
2024/06/28 02:56:36,231.5,229.4,50.0,18,80.9,33.4,---,---
2024/06/28 03:01:36,232.1,229.8,50.0,18,81.1,33.4,---,---
2024/06/28 03:06:36,232.2,229.6,50.0,17,81.2,33.4,---,---
