Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/20 23:01:57,230.5,229.8,50.0,18,81.0,33.4,---,---
2024/06/20 23:06:57,231.5,229.7,50.0,17,80.9,33.6,---,---
2024/06/20 23:11:56,230.7,229.8,50.0,17,80.9,33.6,---,---
2024/06/20 23:16:58,230.3,229.9,50.0,18,80.9,33.6,---,---
2024/06/20 23:21:58,231.0,229.4,50.0,18,80.9,33.8,---,---
2024/06/20 23:26:57,230.9,230.2,49.9,17,81.0,33.8,---,---
2024/06/20 23:31:57,232.7,229.8,50.0,17,80.9,33.8,---,---
2024/06/20 23:36:59,230.8,229.7,50.0,18,80.9,33.6,---,---
2024/06/20 23:41:58,231.5,229.3,50.0,17,80.9,33.4,---,---
2024/06/20 23:47:00,230.0,229.9,49.9,18,80.9,33.4,---,---
2024/06/20 23:52:02,230.2,229.9,50.0,18,81.0,33.3,---,---
2024/06/20 23:57:01,230.1,229.8,50.0,17,81.1,33.3,---,---
