Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/29 00:03:05,231.3,229.6,49.9,18,80.9,34.2,---,---
2024/06/29 00:08:04,231.9,230.2,50.0,18,80.9,34.2,---,---
2024/06/29 00:13:06,232.7,230.2,50.0,11,80.9,34.2,---,---
2024/06/29 00:18:05,231.5,229.8,49.9,18,81.0,34.1,---,---
2024/06/29 00:23:05,232.0,229.6,49.9,18,80.9,34.1,---,---
2024/06/29 00:28:07,231.7,229.8,50.0,17,80.9,34.1,---,---
2024/06/29 00:33:07,234.1,229.9,50.0,18,80.9,34.1,---,---
2024/06/29 00:38:07,232.9,229.5,50.0,18,81.0,34.1,---,---
2024/06/29 00:43:06,232.7,229.1,49.9,18,80.9,34.1,---,---
2024/06/29 00:48:08,233.4,229.5,50.0,18,80.9,34.0,---,---
2024/06/29 00:53:10,233.7,229.2,50.0,18,80.9,34.0,---,---
2024/06/29 00:58:10,233.2,230.1,50.0,18,80.9,34.0,---,---
2024/06/29 01:03:10,233.1,229.7,49.9,18,80.9,33.9,---,---
2024/06/29 01:08:09,233.2,229.8,49.9,17,80.9,34.0,---,---
2024/06/29 01:13:09,233.2,229.9,49.9,18,80.9,34.0,---,---
2024/06/29 01:18:09,232.1,229.9,49.9,18,81.1,33.9,---,---
2024/06/29 01:23:11,233.6,229.4,49.9,18,81.0,33.9,---,---
2024/06/29 01:28:10,232.8,230.0,49.9,18,80.9,33.9,---,---
2024/06/29 01:33:12,233.4,229.8,49.9,18,80.9,33.9,---,---
2024/06/29 01:38:12,234.1,229.7,50.0,17,80.9,33.8,---,---
2024/06/29 01:43:12,233.8,229.7,50.0,17,81.1,33.8,---,---
2024/06/29 01:48:12,233.8,230.2,49.9,17,81.0,33.8,---,---
2024/06/29 01:53:12,233.5,229.2,50.0,17,81.0,33.8,---,---
2024/06/29 01:58:11,233.6,229.7,50.0,18,81.0,33.8,---,---
2024/06/29 02:03:11,234.3,230.3,49.9,18,81.0,33.6,---,---
2024/06/29 02:08:13,233.0,230.2,49.9,18,81.1,33.6,---,---
2024/06/29 02:13:12,233.0,229.5,50.0,18,81.0,33.6,---,---
2024/06/29 02:18:12,233.1,229.8,49.9,18,81.1,33.6,---,---
2024/06/29 02:23:12,233.3,229.5,50.0,18,81.0,33.6,---,---
2024/06/29 02:28:14,233.5,229.8,50.0,17,80.9,33.4,---,---
2024/06/29 02:33:14,233.4,229.3,50.0,18,81.1,33.4,---,---
2024/06/29 02:38:13,233.5,230.1,50.0,18,81.1,33.6,---,---
2024/06/29 02:43:15,233.8,230.0,50.0,18,81.0,33.6,---,---
2024/06/29 02:48:15,233.8,230.0,50.0,18,81.1,33.4,---,---
2024/06/29 02:53:14,234.1,229.4,49.9,18,81.1,33.4,---,---
2024/06/29 02:58:14,233.5,229.6,50.0,18,81.0,33.4,---,---
2024/06/29 03:03:16,232.8,229.9,50.0,18,81.1,33.3,---,---
2024/06/29 03:08:16,232.4,229.3,50.0,18,80.9,33.3,---,---
2024/06/29 03:13:16,232.6,230.0,50.0,18,81.1,33.3,---,---
2024/06/29 03:18:15,232.1,230.0,50.0,18,81.1,33.3,---,---
2024/06/29 03:23:15,233.2,230.0,50.0,17,81.1,33.3,---,---
2024/06/29 03:28:17,232.9,230.3,50.1,18,81.2,33.3,---,---
2024/06/29 03:33:16,232.6,229.9,50.1,17,81.1,33.3,---,---
2024/06/29 03:38:16,232.6,229.7,50.0,18,81.1,33.1,---,---
2024/06/29 03:43:18,232.4,229.6,50.0,18,81.1,33.3,---,---
2024/06/29 03:48:20,232.5,229.7,50.0,18,81.1,33.3,---,---
2024/06/29 03:53:20,233.2,229.5,50.0,18,81.1,33.3,---,---
2024/06/29 03:58:22,231.6,230.1,50.0,17,81.1,33.3,---,---
2024/06/29 04:03:24,233.0,229.9,50.0,18,81.1,33.3,---,---
2024/06/29 04:08:24,233.0,229.8,50.0,17,81.1,33.3,---,---
2024/06/29 04:13:23,231.7,229.4,50.0,18,81.1,33.3,---,---
2024/06/29 04:18:25,233.0,230.2,50.0,17,81.1,33.3,---,---
2024/06/29 04:23:27,232.8,229.7,50.0,18,81.1,33.3,---,---
2024/06/29 04:28:27,231.5,229.8,50.0,18,81.1,33.3,---,---
2024/06/29 04:33:26,231.8,229.4,50.0,18,81.1,33.4,---,---
2024/06/29 04:38:26,232.0,229.8,49.9,17,81.1,33.4,---,---
2024/06/29 04:43:28,231.6,229.3,49.9,18,80.9,33.4,---,---
2024/06/29 04:48:27,230.4,229.8,49.9,17,81.1,33.3,---,---
2024/06/29 04:53:28,230.3,230.0,50.0,18,81.1,33.3,---,---
2024/06/29 04:58:27,228.8,229.9,50.0,18,81.1,33.3,---,---
2024/06/29 05:03:29,230.6,229.4,49.9,18,81.0,33.3,---,---
2024/06/29 05:08:29,231.2,229.8,50.0,18,81.1,33.3,---,---
2024/06/29 05:13:31,233.3,229.3,49.9,18,81.1,33.4,---,---
2024/06/29 05:18:31,233.6,230.1,50.0,17,81.1,33.4,---,---
2024/06/29 05:23:31,232.1,229.7,50.0,18,81.1,33.4,---,---
2024/06/29 05:28:30,232.6,229.7,50.0,17,81.1,33.4,---,---
2024/06/29 05:33:30,231.8,229.7,50.0,18,80.9,33.4,---,---
