Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/23 00:01:29,230.8,229.8,50.0,18,80.9,35.3,---,---
2024/06/23 00:06:28,230.3,230.1,50.0,19,80.9,34.9,---,---
2024/06/23 00:11:28,230.4,230.4,50.0,12,80.9,34.9,---,---
2024/06/23 00:16:30,230.3,229.7,50.0,17,80.9,34.9,---,---
2024/06/23 00:21:29,230.4,229.5,50.0,18,80.9,34.8,---,---
2024/06/23 00:26:29,230.9,229.6,50.0,18,80.9,34.7,---,---
2024/06/23 00:31:29,231.5,229.7,50.0,17,80.9,34.7,---,---
2024/06/23 00:36:31,231.2,229.5,50.0,17,80.9,34.5,---,---
2024/06/23 00:41:31,231.0,230.0,50.0,18,80.9,34.5,---,---
2024/06/23 00:46:33,230.3,229.4,50.1,17,80.9,34.5,---,---
2024/06/23 00:51:32,231.4,229.9,50.0,17,80.9,34.5,---,---
2024/06/23 00:56:32,230.8,229.9,50.0,18,80.9,34.4,---,---
2024/06/23 01:01:32,232.3,229.6,50.0,18,80.9,34.4,---,---
2024/06/23 01:06:34,231.5,229.8,50.1,18,80.9,34.4,---,---
2024/06/23 01:11:34,232.3,230.0,50.0,18,80.9,34.4,---,---
2024/06/23 01:16:33,231.8,229.8,50.0,18,80.9,34.4,---,---
2024/06/23 01:21:33,232.0,229.4,50.0,17,80.9,34.4,---,---
2024/06/23 01:26:35,232.7,229.5,50.0,18,80.9,34.4,---,---
2024/06/23 01:31:37,232.3,229.2,50.0,17,80.9,34.4,---,---
2024/06/23 01:36:39,232.2,229.5,50.0,18,80.9,34.4,---,---
2024/06/23 01:41:39,232.2,230.1,50.0,17,80.9,34.4,---,---
2024/06/23 01:46:40,232.8,230.2,50.1,17,80.9,34.4,---,---
2024/06/23 01:51:40,232.0,229.9,50.0,18,80.9,34.4,---,---
2024/06/23 01:56:40,233.6,230.4,50.1,18,81.0,34.2,---,---
2024/06/23 02:01:42,232.3,229.5,50.0,17,80.9,34.2,---,---
2024/06/23 02:06:44,232.7,229.8,50.0,18,80.9,34.2,---,---
2024/06/23 02:11:44,233.0,229.9,50.0,17,81.0,34.2,---,---
2024/06/23 02:16:43,232.9,229.7,50.0,18,80.9,34.2,---,---
2024/06/23 02:21:43,232.4,230.2,50.0,18,81.0,34.1,---,---
2024/06/23 02:26:43,232.2,230.1,50.0,18,81.0,34.1,---,---
2024/06/23 02:31:45,232.4,229.6,49.9,17,80.9,34.1,---,---
2024/06/23 02:36:44,232.6,229.7,49.9,18,81.1,34.1,---,---
2024/06/23 02:41:44,233.1,229.3,50.0,17,80.9,34.1,---,---
2024/06/23 02:46:46,232.5,229.8,50.0,17,80.9,34.0,---,---
2024/06/23 02:51:45,232.3,229.3,49.9,18,81.0,34.0,---,---
2024/06/23 02:56:45,232.1,230.4,50.0,17,80.9,33.9,---,---
2024/06/23 03:01:45,231.5,230.0,50.0,18,81.1,33.9,---,---
2024/06/23 03:06:47,231.2,230.0,49.9,18,81.1,33.9,---,---
2024/06/23 03:11:47,232.3,229.8,49.9,17,80.9,33.8,---,---
2024/06/23 03:16:49,232.7,229.7,50.0,17,80.9,33.8,---,---
2024/06/23 03:21:48,233.0,229.7,50.0,16,80.9,33.6,---,---
2024/06/23 03:26:48,232.3,229.5,50.0,17,81.0,33.6,---,---
2024/06/23 03:31:50,232.0,229.5,50.0,18,80.9,33.6,---,---
2024/06/23 03:36:49,232.7,229.3,50.0,18,81.0,33.6,---,---
2024/06/23 03:41:49,231.8,229.9,50.0,17,81.0,33.4,---,---
2024/06/23 03:46:51,232.2,229.8,50.0,18,81.0,33.4,---,---
2024/06/23 03:51:52,233.2,230.1,50.0,18,84.4,33.6,---,---
2024/06/23 03:56:52,228.7,229.9,50.0,16,80.9,33.4,---,---
2024/06/23 04:01:52,228.6,229.7,50.0,16,80.9,33.4,---,---
2024/06/23 04:06:52,229.2,229.8,49.9,17,81.1,33.4,---,---
2024/06/23 04:11:54,231.8,229.6,49.9,18,80.9,33.4,---,---
2024/06/23 04:16:56,231.2,230.6,50.0,18,81.0,33.4,---,---
2024/06/23 04:21:55,232.4,229.5,50.0,17,81.1,33.4,---,---
2024/06/23 04:26:55,232.2,230.0,50.0,17,81.1,33.4,---,---
2024/06/23 04:31:55,232.0,229.6,50.0,18,81.1,33.3,---,---
2024/06/23 04:36:57,232.2,230.2,50.0,17,81.1,33.4,---,---
2024/06/23 04:41:57,231.9,229.9,50.0,17,81.0,33.4,---,---
2024/06/23 04:46:59,231.8,230.2,50.0,17,81.2,33.3,---,---
2024/06/23 04:52:00,231.8,229.9,50.0,18,81.1,33.4,---,---
2024/06/23 04:57:00,231.8,229.9,50.0,18,81.1,33.4,---,---
2024/06/23 05:02:00,231.9,229.8,50.0,18,81.1,33.4,---,---
2024/06/23 05:07:01,231.7,229.7,50.0,17,81.0,33.4,---,---
2024/06/23 05:12:01,231.5,229.7,50.0,17,81.2,33.4,---,---
2024/06/23 05:17:01,230.9,229.8,50.0,17,81.1,33.4,---,---
2024/06/23 05:22:03,230.3,229.6,50.0,17,80.9,33.4,---,---
2024/06/23 05:27:03,230.5,229.5,50.0,18,80.9,33.4,---,---
2024/06/23 05:32:05,230.5,229.8,50.0,18,80.9,33.4,---,---
2024/06/23 05:37:04,229.8,229.9,50.0,17,81.1,33.4,---,---
2024/06/23 05:42:04,229.6,229.9,50.0,18,81.1,33.4,---,---
2024/06/23 05:47:06,229.6,229.8,50.0,18,80.9,33.4,---,---
2024/06/23 05:52:05,229.6,230.0,50.0,17,80.9,33.6,---,---
2024/06/23 05:57:05,229.3,229.8,50.0,18,80.9,33.6,---,---
2024/06/23 06:02:05,229.6,229.7,50.1,17,80.9,33.6,---,---
2024/06/23 06:07:07,230.8,230.0,50.0,18,80.9,33.6,---,---
2024/06/23 06:12:09,229.9,229.6,50.0,17,81.0,33.8,---,---
2024/06/23 06:17:09,229.4,229.2,50.1,18,81.0,33.6,---,---
2024/06/23 06:22:08,227.9,229.8,50.0,18,80.9,33.8,---,---
2024/06/23 06:27:08,229.8,229.7,50.0,17,81.0,33.8,---,---
2024/06/23 06:32:08,228.8,229.9,50.1,18,80.9,33.9,---,---
2024/06/23 06:37:09,230.2,229.4,50.0,17,81.0,33.9,---,---
2024/06/23 06:42:09,229.8,229.5,50.0,17,80.9,34.0,---,---
2024/06/23 06:47:09,229.5,230.0,50.0,17,80.9,34.0,---,---
