Time,InputVolt1(V),OutputVolt1(V),OutputFreq(Hz),Load(%),BatteryVolt(V),Temp.(Degree),EMD temp.(Degree),EMD humidity(%)
2024/06/02 18:39:42,231.7,231.3,50.0,15,82.4,41.8,---,---
2024/06/02 18:44:42,230.0,230.4,50.1,15,82.4,41.7,---,---
2024/06/02 18:49:42,230.7,231.1,50.0,15,82.4,41.5,---,---
2024/06/02 18:54:43,231.3,230.7,50.0,15,82.4,41.3,---,---
2024/06/02 18:59:43,229.9,230.5,50.1,14,82.4,41.2,---,---
2024/06/02 19:04:43,0.0,0.0,0.0,0,81.3,41.0,---,---
2024/06/02 19:09:45,0.0,0.0,0.0,0,79.6,40.9,---,---
2024/06/02 19:14:45,0.0,0.0,0.0,0,79.0,40.5,---,---
2024/06/02 19:19:44,234.3,229.8,50.0,5,82.4,40.5,---,---
2024/06/02 19:24:44,231.3,230.0,50.0,17,82.4,40.9,---,---
2024/06/02 19:29:44,231.1,229.5,50.0,17,82.5,41.1,---,---
2024/06/02 19:34:46,231.0,230.1,50.0,17,82.5,41.3,---,---
2024/06/02 19:39:45,231.2,228.8,49.9,18,82.5,41.3,---,---
2024/06/02 19:44:45,231.2,230.1,50.0,16,82.6,41.3,---,---
2024/06/02 19:49:47,231.1,229.9,50.0,18,82.6,41.1,---,---
2024/06/02 19:54:46,230.7,229.7,49.9,17,82.6,41.0,---,---
2024/06/02 19:59:46,230.1,229.7,50.0,19,82.5,40.9,---,---
2024/06/02 20:04:48,230.8,229.9,50.0,17,82.6,40.9,---,---
2024/06/02 20:09:50,231.6,229.2,50.0,18,82.6,40.8,---,---
2024/06/02 20:14:49,232.4,229.5,50.0,18,82.5,40.6,---,---
2024/06/02 20:19:49,232.0,229.8,50.0,17,82.5,40.5,---,---
2024/06/02 20:24:49,232.1,230.3,50.0,17,82.5,40.5,---,---
2024/06/02 20:29:51,232.6,229.7,50.0,18,82.5,40.4,---,---
2024/06/02 20:34:50,233.5,229.9,50.0,18,82.5,40.1,---,---
2024/06/02 20:39:50,233.1,230.0,50.0,17,82.5,40.0,---,---
2024/06/02 20:44:52,232.7,230.2,50.0,17,82.5,39.7,---,---
2024/06/02 20:49:52,232.4,229.9,50.0,18,82.5,39.5,---,---
2024/06/02 20:54:51,232.5,229.8,49.9,17,82.5,39.5,---,---
2024/06/02 20:59:51,232.9,229.4,50.0,17,82.5,39.3,---,---
2024/06/02 21:04:53,232.5,229.9,50.0,17,82.5,39.3,---,---
2024/06/02 21:09:53,232.0,229.7,49.9,16,82.5,39.2,---,---
2024/06/02 21:14:52,232.7,229.5,49.9,17,82.5,39.2,---,---
2024/06/02 21:19:52,232.2,229.2,49.9,18,82.5,39.1,---,---
2024/06/02 21:24:54,231.5,229.8,49.9,17,82.5,38.9,---,---
2024/06/02 21:29:53,230.4,229.6,50.0,17,82.5,38.9,---,---
2024/06/02 21:34:53,229.6,229.9,49.9,18,82.5,38.9,---,---
2024/06/02 21:39:55,229.7,230.0,49.9,17,82.5,38.9,---,---
2024/06/02 21:44:57,229.9,229.6,49.9,18,82.5,38.8,---,---
2024/06/02 21:49:59,230.3,229.8,49.9,17,82.5,38.8,---,---
2024/06/02 21:54:58,230.1,229.4,49.9,16,82.5,38.5,---,---
2024/06/02 21:59:58,230.7,229.6,50.0,18,82.5,38.5,---,---
2024/06/02 22:04:58,229.8,229.8,49.9,17,82.4,38.5,---,---
2024/06/02 22:09:58,229.3,229.7,49.9,18,82.4,38.5,---,---
2024/06/02 22:15:00,232.7,230.0,49.9,18,82.4,38.4,---,---
2024/06/02 22:19:59,233.0,229.7,49.9,16,82.4,38.4,---,---
2024/06/02 22:24:59,233.0,229.6,50.0,18,82.4,38.1,---,---
2024/06/02 22:29:59,232.7,229.8,50.0,17,82.4,38.2,---,---
2024/06/02 22:35:01,232.8,229.8,49.9,17,82.4,38.2,---,---
2024/06/02 22:40:00,231.9,229.7,49.8,18,82.4,38.1,---,---
2024/06/02 22:45:00,232.2,230.2,49.8,17,82.4,38.1,---,---
2024/06/02 22:50:02,232.3,230.3,49.8,17,82.4,38.1,---,---
2024/06/02 22:55:04,232.2,229.9,49.7,17,82.4,37.8,---,---
2024/06/02 23:00:03,232.7,229.9,49.8,17,82.4,37.8,---,---
2024/06/02 23:05:03,234.9,230.0,49.9,17,82.4,37.9,---,---
2024/06/02 23:10:05,233.6,229.4,49.9,17,82.4,37.9,---,---
2024/06/02 23:15:05,233.3,229.8,50.0,17,82.4,37.8,---,---
2024/06/02 23:20:04,233.7,229.5,50.0,17,82.4,37.9,---,---
2024/06/02 23:25:06,233.0,229.9,50.0,18,82.4,37.8,---,---
2024/06/02 23:30:06,233.3,229.4,49.9,17,82.4,37.8,---,---
2024/06/02 23:35:06,233.4,229.7,49.9,17,82.4,37.9,---,---
2024/06/02 23:40:07,233.7,230.0,50.0,18,82.4,37.9,---,---
2024/06/02 23:45:07,234.3,229.5,50.0,16,82.4,37.8,---,---
2024/06/02 23:50:09,234.6,229.7,50.0,18,82.4,37.7,---,---
2024/06/02 23:55:11,232.6,230.4,50.0,17,82.4,37.5,---,---
